"ZIP","Date","offCat","planeX","planeY","GPS"
"",2014-04-07,"MISDEMEANOR",1002118,242744,"(40.832941761, -73.935432593)"
"",2014-04-07,"MISDEMEANOR",1010059,239344,"(40.8235901, -73.906749624)"
"",2014-04-07,"MISDEMEANOR",1014839,241230,"(40.82875137, -73.889470177)"
"",2014-04-07,"FELONY",1024014,242333,"(40.831742246, -73.856310453)"
"",2014-04-07,"MISDEMEANOR",1032380,259229,"(40.878075016, -73.825957883)"
"",2014-04-07,"FELONY",1010993,191270,"(40.691636551, -73.903566159)"
"",2014-04-07,"MISDEMEANOR",1033894,218247,"(40.76558286, -73.820786286)"
"",2014-04-07,"MISDEMEANOR",1001250,237934,"(40.819741394, -73.938581434)"
"",2014-04-07,"FELONY",995783,157786,"(40.599763087, -73.958470662)"
"",2014-04-07,"MISDEMEANOR",1003542,173627,"(40.643229828, -73.930484945)"
"",2014-04-07,"MISDEMEANOR",1003542,173627,"(40.643229828, -73.930484945)"
"",2014-04-07,"MISDEMEANOR",990565,225659,"(40.786063981, -73.977197262)"
"",2014-04-07,"MISDEMEANOR",1042087,190443,"(40.689218058, -73.79144857)"
"",2014-04-07,"MISDEMEANOR",991630,227515,"(40.79115738, -73.973349387)"
"",2014-04-07,"VIOLATION",1006656,186666,"(40.679011668, -73.919220684)"
"",2014-04-07,"FELONY",1032929,216461,"(40.760686125, -73.824282866)"
"",2014-04-07,"VIOLATION",1004057,245520,"(40.84055694, -73.928417514)"
"",2014-04-07,"FELONY",995834,175557,"(40.648540697, -73.958256514)"
"",2014-04-07,"MISDEMEANOR",1005856,234539,"(40.810413007, -73.921951159)"
"",2014-04-07,"MISDEMEANOR",988071,201128,"(40.718734021, -73.986217318)"
"",2014-04-07,"MISDEMEANOR",1019367,197890,"(40.709777622, -73.873335025)"
"",2014-04-07,"MISDEMEANOR",979842,174865,"(40.646647784, -74.015885975)"
"",2014-04-07,"MISDEMEANOR",1027692,194220,"(40.699667393, -73.843330625)"
"",2014-04-07,"VIOLATION",1021342,191925,"(40.693397052, -73.866244097)"
"",2014-04-07,"FELONY",1052834,182992,"(40.668690074, -73.752772271)"
"",2014-04-07,"VIOLATION",1021342,191925,"(40.693397052, -73.866244097)"
"",2014-04-07,"MISDEMEANOR",994213,200553,"(40.717150999, -73.964061111)"
"",2014-04-07,"MISDEMEANOR",993850,195755,"(40.703982028, -73.96537743)"
"",2014-04-07,"FELONY",NA,NA,""
"",2014-04-07,"MISDEMEANOR",994077,186832,"(40.679490201, -73.964571732)"
"",2014-04-07,"VIOLATION",1015387,237462,"(40.818407371, -73.887507503)"
"",2014-04-07,"MISDEMEANOR",1019029,184271,"(40.672397974, -73.874624491)"
"",2014-04-07,"MISDEMEANOR",982756,210140,"(40.743470455, -74.005393004)"
"",2014-04-07,"MISDEMEANOR",983093,199049,"(40.713028411, -74.004174928)"
"",2014-04-07,"MISDEMEANOR",996706,236248,"(40.815121373, -73.95500177)"
"",2014-04-07,"VIOLATION",1013646,182938,"(40.668758699, -73.894035791)"
"",2014-04-07,"MISDEMEANOR",962824,174279,"(40.645014517, -74.07720963)"
"",2014-04-07,"MISDEMEANOR",983093,199049,"(40.713028411, -74.004174928)"
"",2014-04-07,"FELONY",984994,203338,"(40.724800731, -73.997317247)"
"",2014-04-07,"MISDEMEANOR",1009659,248699,"(40.849268018, -73.908159446)"
"",2014-04-07,"MISDEMEANOR",954651,170721,"(40.63522503, -74.106645246)"
"",2014-04-07,"VIOLATION",988032,222449,"(40.777254828, -73.986346022)"
"",2014-04-07,"MISDEMEANOR",1025181,256069,"(40.86943812, -73.852009538)"
"",2014-04-07,"VIOLATION",983023,176999,"(40.652506164, -74.00442341)"
"",2014-04-07,"FELONY",999480,197322,"(40.708275176, -73.945068349)"
"",2014-04-07,"FELONY",999480,197322,"(40.708275176, -73.945068349)"
"",2014-04-07,"MISDEMEANOR",984155,172775,"(40.640912279, -74.000343752)"
"",2014-04-07,"MISDEMEANOR",1011751,250275,"(40.853587401, -73.900591356)"
"",2014-04-07,"FELONY",1012462,242851,"(40.83320846, -73.898052481)"
"",2014-04-07,"MISDEMEANOR",1029498,178050,"(40.655275416, -73.836925976)"
"",2014-04-07,"MISDEMEANOR",1002366,185299,"(40.67526938, -73.934691168)"
"",2014-04-07,"VIOLATION",1008711,259030,"(40.877626157, -73.911548329)"
"",2014-04-07,"FELONY",1020798,254601,"(40.865428146, -73.867864886)"
"",2014-04-07,"MISDEMEANOR",1009486,243711,"(40.835577917, -73.908803531)"
"",2014-04-07,"MISDEMEANOR",985835,219892,"(40.770237197, -73.994279193)"
"",2014-04-07,"MISDEMEANOR",1014898,240241,"(40.826036645, -73.889261503)"
"",2014-04-07,"MISDEMEANOR",1027028,254103,"(40.864033297, -73.845344008)"
"",2014-04-07,"MISDEMEANOR",996168,180451,"(40.661973214, -73.95704424)"
"",2014-04-07,"FELONY",1008604,234105,"(40.80921465, -73.912025766)"
"",2014-04-07,"MISDEMEANOR",997180,174896,"(40.646724532, -73.953407241)"
"",2014-04-07,"MISDEMEANOR",1023762,195370,"(40.70284229, -73.857497148)"
"",2014-04-07,"FELONY",982114,207019,"(40.734903951, -74.007708866)"
"",2014-04-07,"MISDEMEANOR",993830,229200,"(40.795780139, -73.965401925)"
"",2014-04-07,"FELONY",1046818,183140,"(40.66914086, -73.774457061)"
"",2014-04-07,"MISDEMEANOR",975319,170674,"(40.635140978, -74.032179367)"
"",2014-04-07,"MISDEMEANOR",1064023,205943,"(40.731591129, -73.712166984)"
"",2014-04-07,"FELONY",1014170,241447,"(40.829349265, -73.891886594)"
"",2014-04-07,"MISDEMEANOR",988338,218358,"(40.766025962, -73.985243655)"
"",2014-04-07,"MISDEMEANOR",1002745,173562,"(40.643053117, -73.933357019)"
"",2014-04-07,"MISDEMEANOR",999662,175419,"(40.648156083, -73.94446198)"
"",2014-04-07,"MISDEMEANOR",985149,201026,"(40.718454834, -73.996758348)"
"",2014-04-07,"MISDEMEANOR",1032930,239207,"(40.823117641, -73.824114397)"
"",2014-04-07,"MISDEMEANOR",1007766,220578,"(40.772088954, -73.91510029)"
"",2014-04-07,"MISDEMEANOR",1005357,220772,"(40.772627514, -73.923797026)"
"",2014-04-07,"FELONY",1001418,178337,"(40.656162127, -73.938126544)"
"",2014-04-07,"MISDEMEANOR",986152,211628,"(40.747554565, -73.993137079)"
"",2014-04-07,"MISDEMEANOR",1021852,185612,"(40.676067173, -73.86444022)"
"",2014-04-07,"VIOLATION",998494,187147,"(40.6803488, -73.948646267)"
"",2014-04-07,"MISDEMEANOR",992266,170626,"(40.635010106, -73.97112027)"
"",2014-04-07,"FELONY",988976,214874,"(40.756462958, -73.982942906)"
"",2014-04-07,"FELONY",1005303,248396,"(40.848447832, -73.923905353)"
"",2014-04-07,"MISDEMEANOR",NA,NA,""
"",2014-04-07,"FELONY",998273,193029,"(40.696493892, -73.949430815)"
"",2014-04-07,"MISDEMEANOR",1001250,237934,"(40.819741394, -73.938581434)"
"",2014-04-07,"MISDEMEANOR",995032,200384,"(40.716686174, -73.961106937)"
"",2014-04-07,"MISDEMEANOR",1025806,262122,"(40.886048791, -73.849712219)"
"",2014-04-07,"MISDEMEANOR",1033479,254043,"(40.863834998, -73.822021885)"
"",2014-04-07,"MISDEMEANOR",1006582,193632,"(40.69813192, -73.919464389)"
"",2014-04-07,"MISDEMEANOR",986380,159101,"(40.603379742, -73.992330813)"
"",2014-04-07,"FELONY",1032122,220991,"(40.773124186, -73.827163656)"
"",2014-04-07,"MISDEMEANOR",1053927,201241,"(40.718770624, -73.748643524)"
"",2014-04-07,"FELONY",998131,185438,"(40.675658557, -73.949958542)"
"",2014-04-07,"FELONY",1001390,250644,"(40.854626388, -73.938043145)"
"",2014-04-07,"MISDEMEANOR",1013885,240822,"(40.82763478, -73.89291919)"
"",2014-04-07,"FELONY",1000754,215730,"(40.75879832, -73.940428007)"
"",2014-04-07,"VIOLATION",1012374,175670,"(40.648813779, -73.898651359)"
"",2014-04-07,"FELONY",1001542,202223,"(40.721723459, -73.937618335)"
"",2014-04-07,"MISDEMEANOR",998583,222146,"(40.776412362, -73.948250846)"
"",2014-04-07,"FELONY",953864,171617,"(40.637681692, -74.109484802)"
"",2014-04-07,"FELONY",1043354,216717,"(40.761325233, -73.786649202)"
"",2014-04-07,"FELONY",987171,218109,"(40.765342984, -73.989456666)"
"",2014-04-07,"VIOLATION",983234,185295,"(40.675276877, -74.003664242)"
"",2014-04-07,"FELONY",984213,204463,"(40.727888614, -74.000134942)"
"",2014-04-07,"MISDEMEANOR",1002451,231382,"(40.801755583, -73.934260057)"
"",2014-04-07,"MISDEMEANOR",1010675,253888,"(40.863507284, -73.904466615)"
"",2014-04-07,"MISDEMEANOR",1015924,244102,"(40.836630355, -73.885536048)"
"",2014-04-07,"FELONY",1027945,256530,"(40.870690173, -73.842012915)"
"",2014-04-07,"FELONY",997701,224301,"(40.782328654, -73.951431072)"
"",2014-04-07,"VIOLATION",996319,198679,"(40.712004695, -73.956467327)"
"",2014-04-07,"FELONY",991504,192125,"(40.694020758, -73.973842583)"
"",2014-04-07,"FELONY",1005913,185619,"(40.676139739, -73.9219028)"
"",2014-04-07,"MISDEMEANOR",998246,190151,"(40.68859449, -73.949534164)"
"",2014-04-07,"FELONY",1024017,265601,"(40.895605778, -73.85616155)"
"",2014-04-07,"MISDEMEANOR",1007649,243339,"(40.834561942, -73.91544338)"
"",2014-04-07,"MISDEMEANOR",1022662,240274,"(40.82609687, -73.861207814)"
"",2014-04-07,"MISDEMEANOR",1053937,157131,"(40.597698782, -73.749063286)"
"",2014-04-07,"MISDEMEANOR",999961,189866,"(40.687809352, -73.943350821)"
"",2014-04-07,"MISDEMEANOR",1053887,194415,"(40.70003526, -73.74885842)"
"",2014-04-07,"FELONY",1009292,222389,"(40.777055482, -73.909584139)"
"",2014-04-07,"VIOLATION",1015843,236511,"(40.815795526, -73.885864513)"
"",2014-04-07,"MISDEMEANOR",999961,189866,"(40.687809352, -73.943350821)"
"",2014-04-07,"MISDEMEANOR",963666,167651,"(40.626824068, -74.07415528)"
"",2014-04-07,"MISDEMEANOR",1006778,210039,"(40.743164671, -73.918702632)"
"",2014-04-07,"MISDEMEANOR",989254,199197,"(40.713433297, -73.981951119)"
"",2014-04-07,"VIOLATION",1018029,240747,"(40.827414051, -73.877945775)"
"",2014-04-07,"MISDEMEANOR",1009769,236748,"(40.816465657, -73.907807308)"
"",2014-04-07,"MISDEMEANOR",1021804,207825,"(40.737036757, -73.864489386)"
"",2014-04-07,"VIOLATION",1005192,180644,"(40.662486213, -73.924517575)"
"",2014-04-07,"FELONY",1014406,250970,"(40.855486299, -73.890990995)"
"",2014-04-07,"MISDEMEANOR",1004204,178881,"(40.657649448, -73.928083963)"
"",2014-04-07,"MISDEMEANOR",998312,236106,"(40.814729212, -73.949200086)"
"",2014-04-07,"MISDEMEANOR",1001751,241630,"(40.829884885, -73.936761711)"
"",2014-04-07,"FELONY",NA,NA,""
"",2014-04-07,"VIOLATION",986380,159101,"(40.603379742, -73.992330813)"
"",2014-04-07,"FELONY",1030347,215617,"(40.758383403, -73.833608982)"
"",2014-04-07,"FELONY",1004500,180655,"(40.662518015, -73.927011804)"
"",2014-04-07,"MISDEMEANOR",938876,169548,"(40.631938635, -74.163473834)"
"",2014-04-07,"VIOLATION",1001438,183081,"(40.669183319, -73.938042369)"
"",2014-04-07,"FELONY",982151,185171,"(40.674936335, -74.007568544)"
"",2014-04-07,"MISDEMEANOR",991582,227990,"(40.792461167, -73.973522215)"
"",2014-04-07,"FELONY",1000480,198639,"(40.71188825, -73.941458275)"
"",2014-04-07,"FELONY",994665,187623,"(40.681660645, -73.962450568)"
"",2014-04-07,"FELONY",1031259,216182,"(40.75992938, -73.830313069)"
"",2014-04-07,"FELONY",1001258,217964,"(40.764929121, -73.938603099)"
"",2014-04-07,"MISDEMEANOR",1014265,182478,"(40.667494026, -73.891806492)"
"",2014-04-07,"MISDEMEANOR",1042057,191941,"(40.693329908, -73.791543893)"
"",2014-04-07,"MISDEMEANOR",1010478,240588,"(40.827003291, -73.905230852)"
"",2014-04-07,"MISDEMEANOR",1001220,239781,"(40.824810945, -73.938685153)"
"",2014-04-07,"MISDEMEANOR",995708,176233,"(40.650396334, -73.958709429)"
"",2014-04-07,"MISDEMEANOR",1005118,185998,"(40.677181919, -73.92476773)"
"",2014-04-07,"MISDEMEANOR",1021219,254612,"(40.865456584, -73.866342735)"
"",2014-04-07,"MISDEMEANOR",1046414,198852,"(40.712269391, -73.775768407)"
"",2014-04-07,"FELONY",988050,214940,"(40.756644557, -73.986285275)"
"",2014-04-07,"VIOLATION",948702,145336,"(40.565526538, -74.127945595)"
"",2014-04-07,"MISDEMEANOR",984043,203042,"(40.723988312, -74.000748251)"
"",2014-04-07,"FELONY",1013885,240822,"(40.82763478, -73.89291919)"
"",2014-04-07,"MISDEMEANOR",1003599,178052,"(40.655375368, -73.930266859)"
"",2014-04-07,"MISDEMEANOR",1033809,198089,"(40.710254725, -73.821241636)"
"",2014-04-07,"MISDEMEANOR",997996,235238,"(40.812347292, -73.950343467)"
"",2014-04-07,"VIOLATION",1013831,196250,"(40.705296452, -73.893310466)"
"",2014-04-07,"FELONY",1009158,235645,"(40.813439975, -73.910018799)"
"",2014-04-07,"MISDEMEANOR",1021346,259263,"(40.878221608, -73.865857826)"
"",2014-04-07,"MISDEMEANOR",995182,177369,"(40.653515072, -73.960603171)"
"",2014-04-07,"MISDEMEANOR",1008249,237978,"(40.819845921, -73.913294309)"
"",2014-04-07,"MISDEMEANOR",997098,237847,"(40.819509618, -73.953582535)"
"",2014-04-07,"VIOLATION",1006160,180446,"(40.661940404, -73.921029137)"
"",2014-04-07,"MISDEMEANOR",1010877,182683,"(40.668067542, -73.904018382)"
"",2014-04-07,"MISDEMEANOR",999800,233322,"(40.807085412, -73.943830883)"
"",2014-04-07,"MISDEMEANOR",1008830,171255,"(40.636706102, -73.911438899)"
"",2014-04-07,"MISDEMEANOR",987220,212676,"(40.750430768, -73.989282176)"
"",2014-04-07,"FELONY",1008830,171255,"(40.636706102, -73.911438899)"
"",2014-04-07,"MISDEMEANOR",1052883,191592,"(40.692294654, -73.752508052)"
"",2014-04-07,"MISDEMEANOR",997920,238889,"(40.82236838, -73.950610585)"
"",2014-04-07,"MISDEMEANOR",1002275,184002,"(40.671709593, -73.935022701)"
"",2014-04-07,"MISDEMEANOR",1002275,184002,"(40.671709593, -73.935022701)"
"",2014-04-07,"FELONY",1034971,197407,"(40.708376215, -73.81705544)"
"",2014-04-07,"FELONY",997128,210506,"(40.744465785, -73.95352655)"
"",2014-04-07,"VIOLATION",1012539,253107,"(40.861357899, -73.897730961)"
"",2014-04-07,"FELONY",1016455,181886,"(40.665861424, -73.883915045)"
"",2014-04-07,"MISDEMEANOR",1021290,184415,"(40.67278405, -73.866472894)"
"",2014-04-07,"MISDEMEANOR",1052919,179112,"(40.658039715, -73.752505384)"
"",2014-04-07,"VIOLATION",962353,168754,"(40.629848422, -74.078888937)"
"",2014-04-07,"MISDEMEANOR",1014004,247798,"(40.846781467, -73.892458255)"
"",2014-04-07,"VIOLATION",950652,142805,"(40.55858704, -74.1209146)"
"",2014-04-07,"VIOLATION",991738,229594,"(40.796863582, -73.972957039)"
"",2014-04-07,"MISDEMEANOR",1002397,189963,"(40.688070936, -73.934566849)"
"",2014-04-07,"MISDEMEANOR",998504,173213,"(40.642103028, -73.948639667)"
"",2014-04-07,"MISDEMEANOR",1017315,195038,"(40.701957467, -73.880750548)"
"",2014-04-07,"MISDEMEANOR",937325,151467,"(40.582301992, -74.168936095)"
"",2014-04-07,"MISDEMEANOR",1002071,234334,"(40.809858783, -73.935624768)"
"",2014-04-07,"MISDEMEANOR",998300,239123,"(40.823010048, -73.949237122)"
"",2014-04-07,"FELONY",1002035,238435,"(40.821114952, -73.935743949)"
"",2014-04-07,"MISDEMEANOR",989660,163238,"(40.614733566, -73.980515453)"
"",2014-04-07,"FELONY",1013072,251276,"(40.856330633, -73.895811931)"
"",2014-04-07,"MISDEMEANOR",1041198,192977,"(40.696179049, -73.794632758)"
"",2014-04-07,"FELONY",998111,181531,"(40.664934747, -73.950038678)"
"",2014-04-07,"VIOLATION",1009975,217662,"(40.764079143, -73.907136176)"
"",2014-04-07,"VIOLATION",1015022,180596,"(40.662325758, -73.889086329)"
"",2014-04-07,"VIOLATION",995458,185635,"(40.676203065, -73.959594744)"
"",2014-04-07,"MISDEMEANOR",1004138,226326,"(40.787874599, -73.928181646)"
"",2014-04-07,"FELONY",1043749,205019,"(40.729214595, -73.785326829)"
"",2014-04-07,"MISDEMEANOR",986454,213102,"(40.751600255, -73.992046671)"
"",2014-04-07,"FELONY",1040660,195811,"(40.703961143, -73.796549177)"
"",2014-04-07,"MISDEMEANOR",992252,226874,"(40.789397465, -73.971103866)"
"",2014-04-07,"MISDEMEANOR",942825,166367,"(40.623226819, -74.149226973)"
"",2014-04-07,"FELONY",994821,177866,"(40.654879667, -73.961903415)"
"",2014-04-07,"MISDEMEANOR",986506,214125,"(40.754408117, -73.991858646)"
"",2014-04-07,"MISDEMEANOR",1012953,251042,"(40.85568876, -73.89624311)"
"",2014-04-07,"MISDEMEANOR",1010286,248770,"(40.849461065, -73.905892851)"
"",2014-04-07,"MISDEMEANOR",993045,170598,"(40.634932513, -73.968313616)"
"",2014-04-07,"MISDEMEANOR",1010754,179173,"(40.658433742, -73.90447556)"
"",2014-04-07,"MISDEMEANOR",1039476,196580,"(40.70607933, -73.800813152)"
"",2014-04-07,"VIOLATION",1052556,200316,"(40.716242421, -73.753598731)"
"",2014-04-07,"MISDEMEANOR",998822,169202,"(40.631093169, -73.947502471)"
"",2014-04-07,"MISDEMEANOR",1058130,192976,"(40.696051151, -73.733572089)"
"",2014-04-07,"MISDEMEANOR",997374,234664,"(40.810772767, -73.95259159)"
"",2014-04-07,"FELONY",1016142,184672,"(40.673509499, -73.885030105)"
"",2014-04-07,"VIOLATION",1010206,258125,"(40.875137942, -73.906145787)"
"",2014-04-07,"MISDEMEANOR",999769,228033,"(40.792568606, -73.943955086)"
"",2014-04-07,"MISDEMEANOR",NA,NA,""
"",2014-04-07,"FELONY",1027110,262158,"(40.886141362, -73.84499602)"
"",2014-04-07,"MISDEMEANOR",1004178,250209,"(40.85342659, -73.927966276)"
"",2014-04-07,"MISDEMEANOR",1004663,216473,"(40.760829504, -73.926315689)"
"",2014-04-07,"MISDEMEANOR",1004176,253201,"(40.861638737, -73.927964612)"
"",2014-04-07,"FELONY",985691,155460,"(40.59338607, -73.994812838)"
"",2014-04-07,"VIOLATION",953822,145176,"(40.565106418, -74.10951702)"
"",2014-04-07,"FELONY",1051375,201261,"(40.71884525, -73.75784955)"
"",2014-04-07,"MISDEMEANOR",989136,219061,"(40.76795511, -73.982362342)"
"",2014-04-07,"MISDEMEANOR",997571,234556,"(40.810476043, -73.951880151)"
"",2014-04-07,"VIOLATION",1003022,216518,"(40.760956654, -73.932239155)"
"",2014-04-07,"VIOLATION",1049109,216780,"(40.761457806, -73.765874423)"
"",2014-04-07,"MISDEMEANOR",1010310,179377,"(40.658994994, -73.906075038)"
"",2014-04-07,"MISDEMEANOR",996790,152638,"(40.585631491, -73.95485397)"
"",2014-04-07,"MISDEMEANOR",1000408,198094,"(40.710392486, -73.941719293)"
"",2014-04-07,"MISDEMEANOR",1019840,206689,"(40.733926841, -73.871582398)"
"",2014-04-07,"FELONY",991802,188063,"(40.682871249, -73.972772509)"
"",2014-04-07,"FELONY",954263,150235,"(40.578993879, -74.107952228)"
"",2014-04-07,"MISDEMEANOR",1010219,256277,"(40.870065713, -73.906105943)"
"",2014-04-07,"MISDEMEANOR",1013737,213919,"(40.753793824, -73.893572074)"
"",2014-04-07,"FELONY",1015307,215834,"(40.759044633, -73.88789653)"
"",2014-04-07,"FELONY",984865,211162,"(40.746275695, -73.997781939)"
"",2014-04-07,"MISDEMEANOR",1002834,177427,"(40.653661518, -73.933025672)"
"",2014-04-07,"MISDEMEANOR",1000408,198094,"(40.710392486, -73.941719293)"
"",2014-04-07,"MISDEMEANOR",948445,167227,"(40.625611833, -74.128986606)"
"",2014-04-07,"MISDEMEANOR",1015265,250648,"(40.85459953, -73.887887303)"
"",2014-04-07,"VIOLATION",1002522,247219,"(40.845223507, -73.933960485)"
"",2014-04-07,"MISDEMEANOR",1006189,161784,"(40.610717129, -73.920985283)"
"",2014-04-07,"FELONY",980319,159570,"(40.604666435, -74.014158162)"
"",2014-04-07,"MISDEMEANOR",997120,197678,"(40.709256058, -73.953579953)"
"",2014-04-07,"MISDEMEANOR",1011256,251004,"(40.855589815, -73.902377735)"
"",2014-04-07,"MISDEMEANOR",1000598,231062,"(40.800880893, -73.940953807)"
"",2014-04-07,"FELONY",1006944,168365,"(40.628778698, -73.918243933)"
"",2014-04-07,"MISDEMEANOR",1032166,217754,"(40.764239239, -73.827027876)"
"",2014-04-07,"FELONY",1050155,184532,"(40.672937363, -73.76241433)"
"",2014-04-07,"MISDEMEANOR",1031748,242912,"(40.833293226, -73.828358873)"
"",2014-04-07,"MISDEMEANOR",988595,212074,"(40.748777861, -73.984319938)"
"",2014-04-07,"MISDEMEANOR",988083,212199,"(40.749121191, -73.986167723)"
"",2014-04-07,"FELONY",1010880,180650,"(40.662487402, -73.904015598)"
"",2014-04-07,"FELONY",986257,218317,"(40.765914145, -73.992756136)"
"",2014-04-07,"MISDEMEANOR",1009827,248175,"(40.847829308, -73.907554201)"
"",2014-04-07,"MISDEMEANOR",1021029,184366,"(40.672650645, -73.867414061)"
"",2014-04-07,"MISDEMEANOR",1027034,192841,"(40.69588557, -73.845712414)"
"",2014-04-07,"MISDEMEANOR",963248,172998,"(40.641499463, -74.075677766)"
"",2014-04-07,"MISDEMEANOR",1021910,182503,"(40.667533427, -73.86424849)"
"",2014-04-07,"MISDEMEANOR",1030386,260908,"(40.88269399, -73.833156832)"
"",2014-04-07,"MISDEMEANOR",998151,234236,"(40.809596838, -73.949785598)"
"",2014-04-07,"VIOLATION",1000196,237925,"(40.819718657, -73.942389497)"
"",2014-04-07,"VIOLATION",1004960,245634,"(40.840867765, -73.925153656)"
"",2014-04-07,"FELONY",1003616,179561,"(40.659517204, -73.930201257)"
"",2014-04-07,"MISDEMEANOR",1016293,250009,"(40.852841995, -73.88417431)"
"",2014-04-07,"FELONY",986930,206925,"(40.734645797, -73.99033113)"
"",2014-04-07,"MISDEMEANOR",986882,214802,"(40.756266207, -73.990501248)"
"",2014-04-07,"FELONY",1017293,187087,"(40.680133903, -73.880868891)"
"",2014-04-07,"FELONY",1037299,196189,"(40.705019449, -73.808668178)"
"",2014-04-07,"FELONY",940667,151360,"(40.582025361, -74.156903901)"
"",2014-04-07,"VIOLATION",999449,233194,"(40.806734698, -73.945099074)"
"",2014-04-07,"FELONY",1017416,211616,"(40.747459642, -73.88030459)"
"",2014-04-07,"FELONY",1017416,211616,"(40.747459642, -73.88030459)"
"",2014-04-07,"MISDEMEANOR",986667,207977,"(40.737533354, -73.991279741)"
"",2014-04-07,"FELONY",1022830,264272,"(40.891963368, -73.860462659)"
"",2014-04-07,"MISDEMEANOR",982206,177817,"(40.654751245, -74.007368032)"
"",2014-04-07,"MISDEMEANOR",976676,165942,"(40.622153897, -74.027284856)"
"",2014-04-07,"VIOLATION",1005511,162963,"(40.613954893, -73.923423474)"
"",2014-04-07,"FELONY",1013426,173615,"(40.643169847, -73.894869171)"
"",2014-04-07,"MISDEMEANOR",989319,180732,"(40.662751067, -73.981730543)"
"",2014-04-07,"MISDEMEANOR",1028093,190714,"(40.690042272, -73.841907267)"
"",2014-04-07,"VIOLATION",989450,189329,"(40.686347825, -73.98125173)"
"",2014-04-07,"MISDEMEANOR",1019989,238777,"(40.821999252, -73.870874093)"
"",2014-04-07,"MISDEMEANOR",1000234,233081,"(40.80642316, -73.94226374)"
"",2014-04-07,"MISDEMEANOR",998729,192685,"(40.695548957, -73.9477871)"
"",2014-04-07,"MISDEMEANOR",1037596,183214,"(40.669404343, -73.807699715)"
"",2014-04-07,"FELONY",1017884,265509,"(40.895378776, -73.878345453)"
"",2014-04-07,"VIOLATION",995603,159933,"(40.605656398, -73.95911524)"
"",2014-04-07,"VIOLATION",989923,188795,"(40.684881827, -73.979546676)"
"",2014-04-07,"MISDEMEANOR",981247,200472,"(40.716933772, -74.010834376)"
"",2014-04-07,"MISDEMEANOR",997408,237516,"(40.81860066, -73.952463176)"
"",2014-04-07,"MISDEMEANOR",1014596,180816,"(40.662931079, -73.890620819)"
"",2014-04-07,"MISDEMEANOR",1001131,233647,"(40.807975005, -73.939022156)"
"",2014-04-07,"MISDEMEANOR",1020162,185444,"(40.675613069, -73.870533826)"
"",2014-04-07,"FELONY",1013296,256323,"(40.87018238, -73.894980315)"
"",2014-04-07,"FELONY",1009739,179555,"(40.659485227, -73.908132383)"
"",2014-04-07,"MISDEMEANOR",1001529,184383,"(40.67275684, -73.937710997)"
"",2014-04-07,"MISDEMEANOR",1001047,246068,"(40.842067278, -73.939294497)"
"",2014-04-07,"MISDEMEANOR",1023871,264141,"(40.891599202, -73.856698279)"
"",2014-04-07,"MISDEMEANOR",1001108,231977,"(40.803391359, -73.939109432)"
"",2014-04-07,"MISDEMEANOR",1007380,189081,"(40.685638429, -73.916602147)"
"",2014-04-07,"MISDEMEANOR",1019274,219586,"(40.769328072, -73.873557515)"
"",2014-04-07,"FELONY",987220,212676,"(40.750430768, -73.989282176)"
"",2014-04-07,"FELONY",1014735,186730,"(40.679163198, -73.890093056)"
"",2014-04-07,"FELONY",959780,175052,"(40.647128347, -74.088181423)"
"",2014-04-07,"VIOLATION",1003954,242258,"(40.831603926, -73.928799346)"
"",2014-04-07,"MISDEMEANOR",1003894,236848,"(40.816755147, -73.929031998)"
"",2014-04-07,"VIOLATION",1030880,196752,"(40.706600903, -73.8318158)"
"",2014-04-07,"MISDEMEANOR",1013405,251801,"(40.857770506, -73.894605877)"
"",2014-04-07,"FELONY",1010346,180547,"(40.662206279, -73.905940758)"
"",2014-04-07,"MISDEMEANOR",1018975,185217,"(40.674994741, -73.874814285)"
"",2014-04-07,"MISDEMEANOR",1010535,183093,"(40.669193922, -73.905249599)"
"",2014-04-07,"MISDEMEANOR",999997,196983,"(40.707343796, -73.943204375)"
"",2014-04-07,"MISDEMEANOR",1002251,183677,"(40.67081759, -73.935110087)"
"",2014-04-07,"MISDEMEANOR",998327,189618,"(40.687131399, -73.949243205)"
"",2014-04-07,"MISDEMEANOR",985825,200973,"(40.718309267, -73.994319723)"
"",2014-04-07,"MISDEMEANOR",986882,214802,"(40.756266207, -73.990501248)"
"",2014-04-07,"MISDEMEANOR",1019141,259102,"(40.877788706, -73.8738322)"
"",2014-04-07,"VIOLATION",1012225,171569,"(40.637557893, -73.899205311)"
"",2014-04-07,"VIOLATION",1009656,181287,"(40.664239422, -73.908425011)"
"",2014-04-07,"MISDEMEANOR",985306,148422,"(40.574068207, -73.996200205)"
"",2014-04-07,"MISDEMEANOR",1020829,206894,"(40.73448548, -73.868012689)"
"",2014-04-07,"VIOLATION",991782,213618,"(40.753013611, -73.972816029)"
"",2014-04-07,"FELONY",1028607,191472,"(40.692120243, -73.840048839)"
"",2014-04-07,"FELONY",NA,NA,""
"",2014-04-07,"MISDEMEANOR",NA,NA,""
"",2014-04-07,"FELONY",NA,NA,""
"",2014-04-07,"MISDEMEANOR",1027428,246132,"(40.842153355, -73.843949208)"
"",2014-04-07,"FELONY",984016,205082,"(40.729587616, -74.000845732)"
"",2014-04-07,"MISDEMEANOR",1010691,256383,"(40.87035525, -73.904398926)"
"",2014-04-07,"FELONY",997704,152568,"(40.585438015, -73.951563457)"
