"ZIP","Date","offCat","planeX","planeY","GPS"
"11210",2014-04-01,"VIOLATION",998400,167990,"(40.627767169, -73.949025364)"
"10306",2014-04-01,"MISDEMEANOR",953211,151163,"(40.581537433, -74.1117436)"
"10473",2014-04-01,"FELONY",1018029,240747,"(40.827414051, -73.877945775)"
"10461",2014-04-01,"FELONY",1030653,247909,"(40.847014334, -73.83228127)"
"10029",2014-04-01,"VIOLATION",1000550,230489,"(40.799308254, -73.941128571)"
"11224",2014-04-01,"MISDEMEANOR",989472,148971,"(40.57557363, -73.981203625)"
"11433",2014-04-01,"MISDEMEANOR",1041172,197409,"(40.708343986, -73.79468906)"
"10301",2014-04-01,"MISDEMEANOR",963248,173085,"(40.64173826, -74.075678037)"
"10032",2014-04-01,"MISDEMEANOR",1000580,245160,"(40.839575958, -73.940984517)"
"10309",2014-04-01,"MISDEMEANOR",926142,134718,"(40.536263081, -74.209051963)"
"10301",2014-04-01,"FELONY",960217,173272,"(40.642243828, -74.086600311)"
"10469",2014-04-01,"MISDEMEANOR",1023272,260464,"(40.881509672, -73.858886192)"
"11419",2014-04-01,"MISDEMEANOR",1034983,190348,"(40.689000876, -73.817065328)"
"10460",2014-04-01,"MISDEMEANOR",1015630,246174,"(40.842318439, -73.886588828)"
"11222",2014-04-01,"FELONY",1004130,207709,"(40.736775749, -73.928265589)"
"11233",2014-04-01,"MISDEMEANOR",1004687,188535,"(40.684146412, -73.926313884)"
"10458",2014-04-01,"VIOLATION",1013847,254492,"(40.865155015, -73.892996163)"
"10456",2014-04-01,"VIOLATION",1008274,245226,"(40.839739531, -73.913178032)"
"11208",2014-04-01,"VIOLATION",1020916,187601,"(40.681530449, -73.867803822)"
"11238",2014-04-01,"FELONY",992132,189496,"(40.68680422, -73.97158101)"
"11234",2014-04-01,"MISDEMEANOR",1010626,170579,"(40.634845461, -73.9049705)"
"11216",2014-04-01,"MISDEMEANOR",997229,186961,"(40.679840217, -73.953207443)"
"11238",2014-04-01,"MISDEMEANOR",993270,187659,"(40.681760988, -73.967480138)"
"11249",2014-04-01,"FELONY",994341,199344,"(40.713832438, -73.963601178)"
"11373",2014-04-01,"MISDEMEANOR",1017443,211825,"(40.748033192, -73.880206115)"
"10452",2014-04-01,"MISDEMEANOR",1006264,247122,"(40.844948734, -73.920436001)"
"11225",2014-04-01,"MISDEMEANOR",996699,179675,"(40.659842534, -73.955131739)"
"10035",2014-04-01,"MISDEMEANOR",1004138,226326,"(40.787874599, -73.928181646)"
"11418",2014-04-01,"FELONY",1028972,192848,"(40.695895202, -73.838723505)"
"11249",2014-04-01,"FELONY",994276,199208,"(40.713459224, -73.963835849)"
"10451",2014-04-01,"FELONY",1006145,241067,"(40.828329812, -73.920885868)"
"11362",2014-04-01,"MISDEMEANOR",1062644,216532,"(40.760667462, -73.717019189)"
"11362",2014-04-01,"MISDEMEANOR",1062644,216532,"(40.760667462, -73.717019189)"
"10002",2014-04-01,"FELONY",986861,203269,"(40.724610989, -73.990581522)"
"10473",2014-04-01,"FELONY",1025622,237609,"(40.818768839, -73.850528931)"
"11385",2014-04-01,"MISDEMEANOR",1010966,193217,"(40.696980694, -73.903655799)"
"11385",2014-04-01,"MISDEMEANOR",1007523,196171,"(40.705098455, -73.91606204)"
"10035",2014-04-01,"MISDEMEANOR",1001122,231521,"(40.802139737, -73.939060009)"
"11233",2014-04-01,"MISDEMEANOR",1009450,182401,"(40.667297692, -73.909163377)"
"10065",2014-04-01,"MISDEMEANOR",995082,218842,"(40.767348727, -73.960896849)"
"10065",2014-04-01,"FELONY",995082,218842,"(40.767348727, -73.960896849)"
"10468",2014-04-01,"FELONY",1010695,254764,"(40.865911578, -73.904390852)"
"11217",2014-04-01,"MISDEMEANOR",991360,187428,"(40.681128685, -73.974366822)"
"11233",2014-04-01,"VIOLATION",1004302,188340,"(40.683612062, -73.927702619)"
"10468",2014-04-01,"FELONY",1011141,255865,"(40.868932139, -73.902773944)"
"11365",2014-04-01,"MISDEMEANOR",1037868,208801,"(40.739632833, -73.806515484)"
"10452",2014-04-01,"MISDEMEANOR",1006032,243764,"(40.83573258, -73.921285426)"
"11434",2014-04-01,"FELONY",1051030,186397,"(40.678049792, -73.759241498)"
"11207",2014-04-01,"MISDEMEANOR",1012165,186663,"(40.678987776, -73.899359015)"
"11233",2014-04-01,"MISDEMEANOR",1001576,185353,"(40.67541918, -73.937539069)"
"10022",2014-04-01,"FELONY",992129,214768,"(40.756169767, -73.971562247)"
"10458",2014-04-01,"MISDEMEANOR",1017440,256045,"(40.869404748, -73.879998318)"
"11207",2014-04-01,"FELONY",1015693,180982,"(40.663382884, -73.886665968)"
"10456",2014-04-01,"FELONY",1010546,245193,"(40.839642483, -73.904967094)"
"10032",2014-04-01,"MISDEMEANOR",1002762,249036,"(40.850210136, -73.93308803)"
"10453",2014-04-01,"MISDEMEANOR",1011028,251778,"(40.857714908, -73.903198838)"
"10032",2014-04-01,"MISDEMEANOR",1002762,249036,"(40.850210136, -73.93308803)"
"11691",2014-04-01,"FELONY",1053614,157672,"(40.599186245, -73.750220826)"
"11210",2014-04-01,"MISDEMEANOR",998643,171516,"(40.637444901, -73.948142424)"
"11234",2014-04-01,"FELONY",1004234,165201,"(40.62010071, -73.928016353)"
"11231",2014-04-01,"FELONY",982408,185878,"(40.676876948, -74.006642227)"
"10001",2014-04-01,"MISDEMEANOR",987377,211980,"(40.748520369, -73.988715858)"
"11414",2014-04-01,"VIOLATION",1028445,180692,"(40.662532432, -73.840703704)"
"11436",2014-04-01,"MISDEMEANOR",1040841,186989,"(40.679745695, -73.795970481)"
"10473",2014-04-01,"MISDEMEANOR",1016643,241072,"(40.828311274, -73.882952316)"
"10457",2014-04-01,"MISDEMEANOR",1012316,246828,"(40.844124631, -73.898563435)"
"11231",2014-04-01,"MISDEMEANOR",982408,185878,"(40.676876948, -74.006642227)"
"00083",2014-04-01,"MISDEMEANOR",993246,227217,"(40.790337952, -73.967513779)"
"10473",2014-04-01,"MISDEMEANOR",1024906,238244,"(40.820515058, -73.853111908)"
"10461",2014-04-01,"FELONY",1029570,246794,"(40.843959616, -73.836203219)"
"10305",2014-04-01,"MISDEMEANOR",961580,163524,"(40.615491223, -74.08165623)"
"10016",2014-04-01,"MISDEMEANOR",989270,210637,"(40.744833299, -73.981884872)"
"10065",2014-04-01,"MISDEMEANOR",994722,215912,"(40.759307065, -73.962201048)"
"10454",2014-04-01,"VIOLATION",1005107,234335,"(40.809854883, -73.924657507)"
"10065",2014-04-01,"FELONY",994722,215912,"(40.759307065, -73.962201048)"
"10459",2014-04-01,"FELONY",1011587,242656,"(40.832675994, -73.901215237)"
"10460",2014-04-01,"MISDEMEANOR",1020133,245188,"(40.839595009, -73.870319521)"
"10035",2014-04-01,"MISDEMEANOR",1001883,233380,"(40.807240696, -73.936306406)"
"11203",2014-04-01,"MISDEMEANOR",1002407,180964,"(40.66337069, -73.934555033)"
"11221",2014-04-01,"MISDEMEANOR",1001833,194174,"(40.699630294, -73.936589534)"
"10029",2014-04-01,"MISDEMEANOR",999061,229912,"(40.797727166, -73.946507862)"
"10039",2014-04-01,"MISDEMEANOR",1001154,240559,"(40.826946459, -73.938921665)"
"10459",2014-04-01,"MISDEMEANOR",1015319,241822,"(40.830374565, -73.887732991)"
"10461",2014-04-01,"VIOLATION",1022879,250199,"(40.85333713, -73.860366567)"
"11419",2014-04-01,"MISDEMEANOR",1030546,189542,"(40.686812915, -73.833070029)"
"11226",2014-04-01,"VIOLATION",996098,174131,"(40.644626285, -73.95730765)"
"10029",2014-04-01,"MISDEMEANOR",998684,229230,"(40.795855886, -73.947870955)"
"10459",2014-04-01,"FELONY",1015319,241822,"(40.830374565, -73.887732991)"
"10459",2014-04-01,"MISDEMEANOR",1015319,241822,"(40.830374565, -73.887732991)"
"10474",2014-04-01,"MISDEMEANOR",1012790,238610,"(40.821567077, -73.896885237)"
"10454",2014-04-01,"MISDEMEANOR",1005170,235308,"(40.812525348, -73.924426892)"
"10022",2014-04-01,"MISDEMEANOR",990499,217618,"(40.76399359, -73.977443073)"
"11210",2014-04-01,"MISDEMEANOR",998767,169858,"(40.632893841, -73.94769921)"
"11691",2014-04-01,"MISDEMEANOR",1054070,160064,"(40.605748193, -73.748554048)"
"11201",2014-04-01,"VIOLATION",989276,190864,"(40.690561149, -73.981877979)"
"00083",2014-04-01,"VIOLATION",992869,226534,"(40.788463676, -73.968876133)"
"11214",2014-04-01,"FELONY",984016,162469,"(40.612624466, -74.000844245)"
"11203",2014-04-01,"VIOLATION",1002032,180644,"(40.662493122, -73.935907555)"
"11691",2014-04-01,"MISDEMEANOR",1054070,160064,"(40.605748193, -73.748554048)"
"11428",2014-04-01,"FELONY",1052044,201733,"(40.72013567, -73.755431406)"
"10461",2014-04-01,"MISDEMEANOR",1025368,245361,"(40.840047021, -73.851399092)"
"10464",2014-04-01,"MISDEMEANOR",1043438,248757,"(40.849265395, -73.786063518)"
"11224",2014-04-01,"FELONY",995500,149215,"(40.576237762, -73.959504022)"
"11385",2014-04-01,"MISDEMEANOR",1006629,195430,"(40.70306689, -73.919288917)"
"11233",2014-04-01,"MISDEMEANOR",1003562,186782,"(40.679337352, -73.930375202)"
"11203",2014-04-01,"VIOLATION",1002032,180644,"(40.662493122, -73.935907555)"
"10035",2014-04-01,"MISDEMEANOR",1001797,232216,"(40.804046007, -73.936620103)"
"10027",2014-04-01,"MISDEMEANOR",1000186,239141,"(40.823056252, -73.942422738)"
"10457",2014-04-01,"FELONY",1009936,248306,"(40.848188548, -73.907159722)"
"10026",2014-04-01,"MISDEMEANOR",997060,233171,"(40.806675356, -73.953728749)"
"10472",2014-04-01,"MISDEMEANOR",1022061,244138,"(40.836705022, -73.863357618)"
"11207",2014-04-01,"MISDEMEANOR",1015041,185170,"(40.674880294, -73.888996954)"
"10036",2014-04-01,"MISDEMEANOR",985591,215684,"(40.758687362, -73.995160935)"
"11223",2014-04-01,"FELONY",988254,153082,"(40.586858147, -73.985585668)"
"11208",2014-04-01,"VIOLATION",1021153,182357,"(40.667135877, -73.866978042)"
"11215",2014-04-01,"MISDEMEANOR",994610,181008,"(40.663504016, -73.962659035)"
"00083",2014-04-01,"MISDEMEANOR",997854,228783,"(40.794630309, -73.950869526)"
"10037",2014-04-01,"VIOLATION",1001124,237707,"(40.819118585, -73.939037236)"
"11208",2014-04-01,"MISDEMEANOR",1021153,182357,"(40.667135877, -73.866978042)"
"11101",2014-04-01,"FELONY",1007508,217126,"(40.762614794, -73.916043705)"
"11217",2014-04-01,"MISDEMEANOR",990502,188496,"(40.68406075, -73.977459292)"
"11224",2014-04-01,"MISDEMEANOR",992840,152215,"(40.584475148, -73.969075599)"
"11238",2014-04-01,"VIOLATION",995318,187771,"(40.682066079, -73.960095959)"
"11691",2014-04-01,"VIOLATION",1053878,160482,"(40.606897023, -73.749241198)"
"10002",2014-04-01,"MISDEMEANOR",985261,206057,"(40.732263698, -73.996353559)"
"11361",2014-04-01,"MISDEMEANOR",1049288,216571,"(40.760882842, -73.765230296)"
"11364",2014-04-01,"MISDEMEANOR",1055054,213975,"(40.753713218, -73.744443908)"
"11364",2014-04-01,"MISDEMEANOR",1055054,213975,"(40.753713218, -73.744443908)"
"11422",2014-04-01,"FELONY",1053765,183897,"(40.671166827, -73.749406921)"
"10002",2014-04-01,"MISDEMEANOR",988428,200322,"(40.716521582, -73.984929952)"
"11225",2014-04-01,"MISDEMEANOR",997528,182380,"(40.667265957, -73.952138463)"
"11208",2014-04-01,"MISDEMEANOR",1018936,184730,"(40.67365819, -73.874957391)"
"10456",2014-04-01,"VIOLATION",1009758,243681,"(40.835494793, -73.907820691)"
"10454",2014-04-01,"VIOLATION",1009546,235539,"(40.813147933, -73.908617511)"
"11220",2014-04-01,"MISDEMEANOR",978440,174981,"(40.64696537, -74.020938277)"
"10012",2014-04-02,"MISDEMEANOR",986294,205357,"(40.730342191, -73.992626502)"
"11223",2014-04-02,"FELONY",989388,156859,"(40.597224672, -73.981500008)"
"11234",2014-04-02,"FELONY",1012412,169682,"(40.632377888, -73.898539411)"
"10004",2014-04-02,"MISDEMEANOR",981075,196357,"(40.705639013, -74.011452902)"
"11207",2014-04-02,"MISDEMEANOR",1012751,183290,"(40.669727786, -73.897260563)"
"11207",2014-04-02,"MISDEMEANOR",1007755,180038,"(40.660816444, -73.915281553)"
"11216",2014-04-02,"MISDEMEANOR",999880,190399,"(40.689272458, -73.943641654)"
"10473",2014-04-02,"FELONY",1026223,240649,"(40.827109933, -73.848338572)"
"11421",2014-04-02,"MISDEMEANOR",1026653,192485,"(40.694910268, -73.847088627)"
"11435",2014-04-02,"MISDEMEANOR",1041335,188628,"(40.684241194, -73.794175555)"
"10029",2014-04-02,"MISDEMEANOR",998753,230407,"(40.799086317, -73.947619211)"
"11370",2014-04-02,"FELONY",1016268,227533,"(40.791151867, -73.884371919)"
"11101",2014-04-02,"FELONY",1001547,215309,"(40.757641267, -73.93756665)"
"11207",2014-04-02,"VIOLATION",1009656,181287,"(40.664239422, -73.908425011)"
"11233",2014-04-02,"FELONY",1008992,186404,"(40.678286317, -73.910799629)"
"11101",2014-04-02,"FELONY",996050,210107,"(40.743372134, -73.957417601)"
"10452",2014-04-02,"FELONY",1005871,242674,"(40.832741241, -73.921870763)"
"10128",2014-04-02,"FELONY",998837,224878,"(40.783910564, -73.947327824)"
"11377",2014-04-02,"MISDEMEANOR",1011902,211743,"(40.747827186, -73.900204202)"
"11370",2014-04-02,"MISDEMEANOR",1016268,227533,"(40.791151867, -73.884371919)"
"11204",2014-04-02,"FELONY",988954,168640,"(40.629561333, -73.983054593)"
"10458",2014-04-02,"MISDEMEANOR",1013405,251801,"(40.857770506, -73.894605877)"
"10301",2014-04-02,"MISDEMEANOR",961186,173848,"(40.643827401, -74.083110655)"
"11226",2014-04-02,"FELONY",995957,177431,"(40.653684258, -73.957810011)"
"10458",2014-04-02,"FELONY",1013347,255347,"(40.867503391, -73.894800154)"
"10458",2014-04-02,"MISDEMEANOR",1016925,256253,"(40.869977565, -73.881859356)"
"10459",2014-04-02,"VIOLATION",1013085,242824,"(40.833132341, -73.89580128)"
"11414",2014-04-02,"FELONY",1024293,182664,"(40.667964879, -73.855657552)"
"11419",2014-04-02,"MISDEMEANOR",1035977,191128,"(40.691136039, -73.813475125)"
"11235",2014-04-02,"FELONY",996010,153359,"(40.587611562, -73.95766093)"
"11221",2014-04-02,"FELONY",1000669,194339,"(40.700085416, -73.940787018)"
"10309",2014-04-02,"MISDEMEANOR",928773,140639,"(40.552531912, -74.199635204)"
"10314",2014-04-02,"MISDEMEANOR",935629,167480,"(40.626245194, -74.175157121)"
"11433",2014-04-02,"MISDEMEANOR",1040436,195998,"(40.704475838, -73.797355507)"
"11385",2014-04-02,"MISDEMEANOR",1010161,196600,"(40.706268626, -73.906545845)"
"11215",2014-04-02,"FELONY",987952,185810,"(40.676689722, -73.986655022)"
"11378",2014-04-02,"FELONY",1012819,206309,"(40.732909299, -73.896917791)"
"11203",2014-04-02,"VIOLATION",1003616,179561,"(40.659517204, -73.930201257)"
"11385",2014-04-02,"MISDEMEANOR",1011436,194498,"(40.700495308, -73.901955673)"
"11203",2014-04-02,"MISDEMEANOR",999439,178174,"(40.655718343, -73.945259389)"
"10036",2014-04-02,"FELONY",990284,215939,"(40.759385315, -73.978220712)"
"11234",2014-04-02,"MISDEMEANOR",1004141,164752,"(40.618868508, -73.928352675)"
"11205",2014-04-02,"FELONY",993642,192320,"(40.694553977, -73.966132408)"
"99999",2014-04-02,"FELONY",995557,200301,"(40.716457704, -73.959213215)"
"11223",2014-04-02,"FELONY",992169,155032,"(40.592207876, -73.971488042)"
"11434",2014-04-02,"MISDEMEANOR",1047723,192361,"(40.694443884, -73.771107887)"
"11216",2014-04-02,"MISDEMEANOR",1000530,184452,"(40.672948123, -73.941312204)"
"11434",2014-04-02,"FELONY",1049128,192579,"(40.695032054, -73.766039161)"
"11233",2014-04-02,"VIOLATION",1005816,184240,"(40.672354932, -73.922256912)"
"11234",2014-04-02,"VIOLATION",1002377,165974,"(40.622226428, -73.934703441)"
"11217",2014-04-02,"FELONY",991250,189009,"(40.685468258, -73.974761777)"
"11233",2014-04-02,"FELONY",1003358,182945,"(40.668806093, -73.931121567)"
"11233",2014-04-02,"FELONY",1003358,182945,"(40.668806093, -73.931121567)"
"10001",2014-04-02,"FELONY",987220,212676,"(40.750430768, -73.989282176)"
"11104",2014-04-02,"FELONY",1006664,211018,"(40.74585207, -73.919110771)"
"11207",2014-04-02,"VIOLATION",1013415,184137,"(40.672050448, -73.894863303)"
"11239",2014-04-02,"MISDEMEANOR",1014802,178928,"(40.65774823, -73.889886858)"
"11433",2014-04-02,"FELONY",1042926,197116,"(40.707528315, -73.788365122)"
"11203",2014-04-02,"VIOLATION",999439,178174,"(40.655718343, -73.945259389)"
"11207",2014-04-02,"FELONY",1016825,181623,"(40.665138194, -73.882582611)"
"11435",2014-04-02,"VIOLATION",1039110,197551,"(40.708746766, -73.802125321)"
"10032",2014-04-02,"MISDEMEANOR",1002522,247219,"(40.845223507, -73.933960485)"
"11207",2014-04-02,"MISDEMEANOR",1015379,182115,"(40.666493826, -73.88779254)"
"10016",2014-04-02,"MISDEMEANOR",989169,212064,"(40.748750113, -73.982248326)"
"11216",2014-04-02,"FELONY",998924,188752,"(40.684753456, -73.947092455)"
"10456",2014-04-02,"FELONY",1006303,243645,"(40.835405287, -73.920306476)"
"11365",2014-04-02,"MISDEMEANOR",1042683,213055,"(40.751278464, -73.789103178)"
"10457",2014-04-02,"FELONY",1008786,247067,"(40.844791129, -73.911320914)"
"10451",2014-04-02,"FELONY",1007512,240722,"(40.827379392, -73.915947537)"
"11218",2014-04-02,"MISDEMEANOR",991548,172333,"(40.639696078, -73.973705335)"
"11434",2014-04-02,"FELONY",1044511,189749,"(40.687297021, -73.782714177)"
"10011",2014-04-02,"MISDEMEANOR",985572,211509,"(40.747228046, -73.995230338)"
"11430",2014-04-02,"FELONY",1054777,180708,"(40.662405762, -73.745792145)"
"10028",2014-04-02,"MISDEMEANOR",997694,223558,"(40.780289327, -73.951457835)"
"11209",2014-04-02,"FELONY",975170,163675,"(40.615930038, -74.03270679)"
"11422",2014-04-02,"FELONY",1056996,177828,"(40.654482876, -73.737825042)"
"10022",2014-04-02,"FELONY",993372,213443,"(40.752531784, -73.967077443)"
"11373",2014-04-02,"VIOLATION",1015437,208395,"(40.738626007, -73.887461773)"
"10023",2014-04-02,"MISDEMEANOR",988677,222683,"(40.777896796, -73.984017007)"
"11377",2014-04-02,"MISDEMEANOR",1009306,217065,"(40.762442453, -73.909553438)"
"10453",2014-04-02,"FELONY",1005905,248764,"(40.849456428, -73.921728235)"
"10455",2014-04-02,"VIOLATION",1011386,236764,"(40.816504754, -73.901965408)"
"11214",2014-04-02,"FELONY",983396,161209,"(40.609165987, -74.00307716)"
"11216",2014-04-02,"MISDEMEANOR",997317,186382,"(40.678250863, -73.952891293)"
"11416",2014-04-02,"FELONY",1024306,190915,"(40.69061192, -73.85556165)"
"11209",2014-04-02,"FELONY",975530,164782,"(40.618968885, -74.031411532)"
"11234",2014-04-02,"FELONY",1016452,170415,"(40.634376052, -73.883980622)"
"10028",2014-04-02,"FELONY",997288,224082,"(40.781728176, -73.952922803)"
"10009",2014-04-02,"MISDEMEANOR",988493,206216,"(40.732699154, -73.98469176)"
"10040",2014-04-02,"FELONY",1004176,253201,"(40.861638737, -73.927964612)"
"11231",2014-04-02,"MISDEMEANOR",983523,185334,"(40.675383952, -74.002622367)"
"10029",2014-04-02,"MISDEMEANOR",999588,230862,"(40.800333759, -73.9446023)"
"11229",2014-04-02,"FELONY",995661,160440,"(40.607047935, -73.958905504)"
"11207",2014-04-02,"VIOLATION",1016177,180128,"(40.661037113, -73.884925448)"
"10473",2014-04-02,"MISDEMEANOR",1018791,240921,"(40.827888685, -73.875191502)"
"11207",2014-04-02,"MISDEMEANOR",1014800,184408,"(40.672789611, -73.889869235)"
"11361",2014-04-02,"MISDEMEANOR",1044180,219679,"(40.769449574, -73.78364113)"
"11210",2014-04-02,"FELONY",997870,166135,"(40.622676414, -73.950938457)"
"11102",2014-04-02,"VIOLATION",1004562,220648,"(40.772289029, -73.926667656)"
"11201",2014-04-02,"MISDEMEANOR",988580,191102,"(40.691214772, -73.984387563)"
"11101",2014-04-02,"MISDEMEANOR",1007788,215601,"(40.758428321, -73.915038288)"
"10005",2014-04-02,"FELONY",982348,197631,"(40.709136209, -74.00686186)"
"10170",2014-04-02,"VIOLATION",991085,213408,"(40.752437781, -73.97533194)"
"10312",2014-04-02,"FELONY",942098,142764,"(40.558437967, -74.151698598)"
"11379",2014-04-02,"MISDEMEANOR",1012030,200212,"(40.716177033, -73.899789852)"
"11236",2014-04-02,"MISDEMEANOR",1007587,178073,"(40.655423396, -73.915893881)"
"11691",2014-04-02,"VIOLATION",1050038,156727,"(40.596619686, -73.763107184)"
"10453",2014-04-02,"MISDEMEANOR",1006764,247856,"(40.846962088, -73.918626382)"
"11355",2014-04-02,"FELONY",1033589,215680,"(40.758538826, -73.821906175)"
"10454",2014-04-02,"FELONY",1009213,234813,"(40.811156213, -73.909823201)"
"11354",2014-04-02,"MISDEMEANOR",1031768,218116,"(40.765234981, -73.828462066)"
"11436",2014-04-02,"FELONY",1041294,184281,"(40.672309957, -73.794360178)"
"11369",2014-04-02,"FELONY",1017800,218657,"(40.766783927, -73.878883592)"
"10466",2014-04-02,"FELONY",1028831,264480,"(40.892505984, -73.838756489)"
"11234",2014-04-02,"VIOLATION",1004165,166041,"(40.62240649, -73.928262423)"
"11103",2014-04-02,"FELONY",1009052,219375,"(40.76878352, -73.910461813)"
"11225",2014-04-02,"FELONY",995754,179075,"(40.658196944, -73.958538808)"
"11207",2014-04-02,"FELONY",1016048,187310,"(40.680750547, -73.88535653)"
"10036",2014-04-02,"MISDEMEANOR",986034,216057,"(40.759711074, -73.99356177)"
"10013",2014-04-02,"MISDEMEANOR",985751,199293,"(40.713698082, -73.994587049)"
"11373",2014-04-02,"FELONY",1018809,208610,"(40.739203595, -73.875292672)"
"10471",2014-04-02,"MISDEMEANOR",1012022,268131,"(40.90259572, -73.899537729)"
"11374",2014-04-02,"MISDEMEANOR",1024475,203553,"(40.725299433, -73.854876748)"
"10451",2014-04-02,"MISDEMEANOR",1004218,237142,"(40.817561367, -73.927860583)"
"10304",2014-04-02,"MISDEMEANOR",963252,169741,"(40.632559704, -74.075653217)"
"10307",2014-04-02,"MISDEMEANOR",915075,126270,"(40.512995572, -74.248780314)"
"11375",2014-04-02,"FELONY",1028456,201630,"(40.720002272, -73.840526662)"
"10453",2014-04-02,"FELONY",1009578,251739,"(40.857612143, -73.90844074)"
"10457",2014-04-02,"MISDEMEANOR",1010593,250450,"(40.854071255, -73.904776582)"
"11236",2014-04-02,"VIOLATION",1011642,176534,"(40.651187564, -73.901285746)"
"11235",2014-04-02,"VIOLATION",996477,153005,"(40.586639271, -73.955980192)"
"10016",2014-04-02,"MISDEMEANOR",990886,213048,"(40.751449824, -73.976050545)"
"10310",2014-04-02,"MISDEMEANOR",957826,170802,"(40.635457398, -74.095206198)"
"11238",2014-04-02,"MISDEMEANOR",995369,187428,"(40.681124557, -73.959912645)"
"10002",2014-04-02,"FELONY",988366,207452,"(40.73609173, -73.985149248)"
"10309",2014-04-02,"VIOLATION",923794,137780,"(40.544651979, -74.217526498)"
"11385",2014-04-02,"MISDEMEANOR",1010833,195768,"(40.70398299, -73.904125366)"
"10013",2014-04-02,"FELONY",982761,204595,"(40.728250797, -74.005373732)"
"11235",2014-04-02,"VIOLATION",997489,152959,"(40.586511556, -73.952336748)"
"11214",2014-04-02,"FELONY",981699,158651,"(40.602144472, -74.009188017)"
"10037",2014-04-02,"FELONY",1000995,237483,"(40.818504014, -73.93950386)"
"11411",2014-04-02,"FELONY",1057399,193985,"(40.698826681, -73.73619728)"
"11203",2014-04-02,"MISDEMEANOR",1002945,176081,"(40.649966807, -73.932629364)"
"10019",2014-04-02,"FELONY",988885,219592,"(40.769412703, -73.98326812)"
"11368",2014-04-02,"FELONY",1024311,214693,"(40.755876671, -73.855402087)"
"10036",2014-04-02,"MISDEMEANOR",985547,217965,"(40.764948129, -73.995319319)"
"10128",2014-04-02,"MISDEMEANOR",998890,225928,"(40.786792446, -73.947134154)"
"10009",2014-04-02,"FELONY",990270,204131,"(40.726975307, -73.978281813)"
"10469",2014-04-02,"MISDEMEANOR",1030194,257806,"(40.874180976, -73.833872447)"
"11226",2014-04-02,"MISDEMEANOR",996921,176967,"(40.652409353, -73.954336676)"
"11205",2014-04-02,"MISDEMEANOR",993829,191945,"(40.693524489, -73.96545859)"
"10075",2014-04-02,"FELONY",996497,220663,"(40.772345052, -73.95578524)"
"11230",2014-04-02,"FELONY",993918,166897,"(40.624773138, -73.965173554)"
"10010",2014-04-02,"FELONY",988708,210212,"(40.74366708, -73.983913345)"
"10027",2014-04-02,"MISDEMEANOR",998722,236169,"(40.814901468, -73.947718757)"
"10472",2014-04-02,"MISDEMEANOR",1020778,242700,"(40.83276353, -73.86800203)"
"11369",2014-04-02,"FELONY",1017757,215206,"(40.75731199, -73.879056027)"
"11204",2014-04-02,"MISDEMEANOR",985573,165776,"(40.621701402, -73.995235701)"
"11361",2014-04-02,"FELONY",1049844,214448,"(40.755051662, -73.763243995)"
"10011",2014-04-02,"MISDEMEANOR",984602,210686,"(40.744969208, -73.998731121)"
"11434",2014-04-02,"FELONY",1047242,180955,"(40.663140533, -73.772949053)"
"11214",2014-04-02,"MISDEMEANOR",985762,159591,"(40.60472482, -73.994556266)"
"11235",2014-04-02,"FELONY",1005108,152811,"(40.586090672, -73.924906347)"
"10065",2014-04-02,"FELONY",996359,218133,"(40.765401049, -73.956288029)"
"10456",2014-04-02,"MISDEMEANOR",1010640,243627,"(40.835343988, -73.904633537)"
"10467",2014-04-02,"MISDEMEANOR",1018851,259662,"(40.879326873, -73.874877975)"
"10016",2014-04-02,"MISDEMEANOR",990263,211604,"(40.747486852, -73.97830039)"
"10456",2014-04-02,"FELONY",1010158,242490,"(40.832224679, -73.906379774)"
"11231",2014-04-02,"MISDEMEANOR",985665,187754,"(40.682026222, -73.994899689)"
"10103",2014-04-02,"MISDEMEANOR",990776,216412,"(40.76068323, -73.976444296)"
"10468",2014-04-02,"VIOLATION",1010206,258125,"(40.875137942, -73.906145787)"
"11216",2014-04-02,"MISDEMEANOR",998785,183772,"(40.671084712, -73.947604376)"
"10461",2014-04-02,"FELONY",1023345,245125,"(40.839408457, -73.858711671)"
"10458",2014-04-02,"MISDEMEANOR",1012317,256662,"(40.871115998, -73.898518646)"
"11207",2014-04-02,"MISDEMEANOR",1018376,185581,"(40.675996168, -73.876971895)"
"11379",2014-04-02,"MISDEMEANOR",1014090,205054,"(40.729460437, -73.892337294)"
"10461",2014-04-02,"FELONY",1023266,244631,"(40.838052921, -73.859000051)"
"10468",2014-04-02,"MISDEMEANOR",1009599,259785,"(40.879695891, -73.908334387)"
"11203",2014-04-02,"VIOLATION",1000539,180251,"(40.661417297, -73.941289909)"
"11358",2014-04-02,"MISDEMEANOR",1038569,216532,"(40.76084815, -73.803923418)"
"10459",2014-04-02,"FELONY",1014901,243467,"(40.834891074, -73.889235924)"
"11379",2014-04-02,"MISDEMEANOR",1016105,199413,"(40.713970237, -73.885093784)"
"11207",2014-04-02,"MISDEMEANOR",1016120,179676,"(40.659796678, -73.885133033)"
"11233",2014-04-02,"FELONY",1002230,183370,"(40.669974986, -73.935186608)"
"10305",2014-04-02,"FELONY",960423,163102,"(40.614329885, -74.085822121)"
"11411",2014-04-02,"MISDEMEANOR",1054838,194050,"(40.699025889, -73.745432523)"
