"ZIP","Date","offCat","planeX","planeY","GPS"
"10009",2015-04-18,"VIOLATION",990428,206189,"(40.732623907, -73.977709874)"
"10035",2015-04-18,"MISDEMEANOR",1001371,232451,"(40.804691853, -73.938158254)"
"10039",2015-04-18,"MISDEMEANOR",999990,240314,"(40.826276155, -73.943128158)"
"11233",2015-04-18,"VIOLATION",1004603,184162,"(40.672143711, -73.926629961)"
"11233",2015-04-18,"FELONY",1008675,182254,"(40.666896382, -73.911957539)"
"11233",2015-04-18,"MISDEMEANOR",1008675,182254,"(40.666896382, -73.911957539)"
"11233",2015-04-18,"MISDEMEANOR",1008675,182254,"(40.666896382, -73.911957539)"
"10457",2015-04-18,"MISDEMEANOR",1012197,250425,"(40.853997705, -73.898978541)"
"11236",2015-04-18,"FELONY",1010740,175053,"(40.647125286, -73.9045422)"
"11433",2015-04-18,"MISDEMEANOR",1047166,193995,"(40.698932797, -73.773101244)"
"11203",2015-04-18,"VIOLATION",1005435,180852,"(40.663056548, -73.923641048)"
"10039",2015-04-18,"MISDEMEANOR",1000875,243837,"(40.835944157, -73.939921662)"
"10026",2015-04-18,"MISDEMEANOR",997792,231694,"(40.802620306, -73.951087574)"
"10474",2015-04-18,"MISDEMEANOR",1012790,238610,"(40.821567077, -73.896885237)"
"00083",2015-04-18,"FELONY",992062,228791,"(40.794659285, -73.971787782)"
"10467",2015-04-18,"VIOLATION",1022906,261824,"(40.885244054, -73.860201906)"
"11229",2015-04-18,"VIOLATION",997685,158062,"(40.600517971, -73.951620938)"
"10460",2015-04-18,"MISDEMEANOR",1016773,249211,"(40.850649968, -73.882443107)"
"11423",2015-04-18,"VIOLATION",1050397,199787,"(40.714806854, -73.761392129)"
"10013",2015-04-18,"MISDEMEANOR",983315,202629,"(40.722854679, -74.003374637)"
"10027",2015-04-18,"MISDEMEANOR",996463,235456,"(40.812947893, -73.955881095)"
"11216",2015-04-18,"MISDEMEANOR",996480,185698,"(40.676374634, -73.95591015)"
"11236",2015-04-18,"VIOLATION",1011203,174515,"(40.645647196, -73.902875887)"
"10304",2015-04-18,"VIOLATION",962171,168013,"(40.627814081, -74.079542198)"
"11220",2015-04-18,"MISDEMEANOR",980908,176181,"(40.650260386, -74.012045222)"
"11370",2015-04-18,"MISDEMEANOR",1016268,227533,"(40.791151867, -73.884371919)"
"11201",2015-04-18,"MISDEMEANOR",986212,191837,"(40.693233019, -73.992926303)"
"10456",2015-04-18,"MISDEMEANOR",1008393,241797,"(40.830327595, -73.912760304)"
"11233",2015-04-18,"MISDEMEANOR",1003836,188679,"(40.684543583, -73.929381827)"
"11201",2015-04-18,"MISDEMEANOR",988580,191102,"(40.691214772, -73.984387563)"
"10303",2015-04-18,"MISDEMEANOR",937759,170988,"(40.635885331, -74.167508046)"
"11224",2015-04-18,"VIOLATION",985092,148865,"(40.575284178, -73.996970475)"
"10305",2015-04-18,"MISDEMEANOR",961172,162476,"(40.612613627, -74.083122217)"
"11220",2015-04-18,"MISDEMEANOR",980908,176181,"(40.650260386, -74.012045222)"
"11234",2015-04-18,"MISDEMEANOR",1000243,171648,"(40.637804468, -73.942377197)"
"10011",2015-04-18,"MISDEMEANOR",982621,211942,"(40.748416471, -74.00588063)"
"11211",2015-04-18,"MISDEMEANOR",1000112,196069,"(40.704834876, -73.94279174)"
"10009",2015-04-18,"MISDEMEANOR",990803,201274,"(40.719133154, -73.976361578)"
"11418",2015-04-18,"MISDEMEANOR",1033986,194215,"(40.699620534, -73.820631809)"
"00083",2015-04-18,"VIOLATION",991699,226281,"(40.787770322, -73.97310157)"
"11220",2015-04-18,"MISDEMEANOR",981632,175937,"(40.649590902, -74.009436002)"
"11379",2015-04-18,"MISDEMEANOR",1023029,204356,"(40.727509928, -73.860089025)"
"11226",2015-04-18,"VIOLATION",995475,173323,"(40.64240931, -73.95955395)"
"11101",2015-04-18,"FELONY",1002838,213510,"(40.75270085, -73.932911665)"
"11366",2015-04-18,"VIOLATION",1036732,207396,"(40.735783278, -73.810625803)"
"10314",2015-04-18,"VIOLATION",944763,167887,"(40.627407745, -74.142254609)"
"11238",2015-04-18,"VIOLATION",995908,183618,"(40.670666272, -73.957975908)"
"11433",2015-04-18,"MISDEMEANOR",1039824,196749,"(40.706541015, -73.799556601)"
"11207",2015-04-18,"MISDEMEANOR",1008936,178817,"(40.657461855, -73.911029305)"
"11217",2015-04-18,"MISDEMEANOR",988650,190301,"(40.689016177, -73.984135667)"
"11217",2015-04-18,"MISDEMEANOR",988650,190301,"(40.689016177, -73.984135667)"
"10036",2015-04-18,"FELONY",986882,214802,"(40.756266207, -73.990501248)"
"10036",2015-04-18,"MISDEMEANOR",986882,214802,"(40.756266207, -73.990501248)"
"10455",2015-04-18,"MISDEMEANOR",1008022,238063,"(40.820079835, -73.914114146)"
"10301",2015-04-18,"FELONY",960720,172160,"(40.639192978, -74.084783958)"
"11691",2015-04-18,"MISDEMEANOR",1050517,160346,"(40.606549503, -73.761346871)"
"10458",2015-04-18,"MISDEMEANOR",1015022,251936,"(40.858135553, -73.888759794)"
"10065",2015-04-18,"FELONY",994885,217758,"(40.764373666, -73.961609753)"
"10002",2015-04-18,"MISDEMEANOR",987358,204898,"(40.729082038, -73.988787701)"
"11105",2015-04-18,"FELONY",1010182,221563,"(40.774785763, -73.906373872)"
"10469",2015-04-18,"MISDEMEANOR",1024646,258159,"(40.875176987, -73.853931304)"
"10468",2015-04-18,"MISDEMEANOR",1010206,258125,"(40.875137942, -73.906145787)"
"10467",2015-04-18,"VIOLATION",1017978,262492,"(40.887097713, -73.878020646)"
"10458",2015-04-18,"MISDEMEANOR",1016304,258384,"(40.875828778, -73.884094492)"
"11233",2015-04-18,"VIOLATION",1001484,183731,"(40.670967334, -73.937874888)"
"11373",2015-04-18,"VIOLATION",1019490,209311,"(40.741124977, -73.872831563)"
"11226",2015-04-18,"VIOLATION",994989,176665,"(40.651582982, -73.961299852)"
"10301",2015-04-18,"MISDEMEANOR",961102,172358,"(40.639737453, -74.083408229)"
"11234",2015-04-18,"FELONY",1015226,169825,"(40.632761, -73.888400489)"
"11234",2015-04-18,"FELONY",1015226,169825,"(40.632761, -73.888400489)"
"11224",2015-04-18,"MISDEMEANOR",995602,150776,"(40.580522271, -73.959134225)"
"11203",2015-04-18,"VIOLATION",1005657,181039,"(40.663569288, -73.922840264)"
"11203",2015-04-18,"MISDEMEANOR",1005657,181039,"(40.663569288, -73.922840264)"
"10314",2015-04-18,"FELONY",939355,169182,"(40.630936485, -74.161745673)"
"10035",2015-04-18,"VIOLATION",999588,231920,"(40.803237679, -73.944599884)"
"10027",2015-04-18,"MISDEMEANOR",997846,237444,"(40.818402377, -73.95088088)"
"11207",2015-04-18,"MISDEMEANOR",1009205,180904,"(40.663189455, -73.910052066)"
"11214",2015-04-18,"MISDEMEANOR",986910,156818,"(40.597113226, -73.990423058)"
"11208",2015-04-18,"MISDEMEANOR",1019753,181736,"(40.665437097, -73.872027854)"
"11211",2015-04-18,"MISDEMEANOR",997661,199434,"(40.714075058, -73.951625093)"
"10460",2015-04-18,"VIOLATION",1015269,247736,"(40.846606943, -73.887886316)"
"11692",2015-04-18,"FELONY",1040178,155278,"(40.592710186, -73.798623653)"
"11368",2015-04-18,"FELONY",1020676,212952,"(40.751113794, -73.868531956)"
"10036",2015-04-18,"MISDEMEANOR",986882,214802,"(40.756266207, -73.990501248)"
"11223",2015-04-18,"FELONY",989392,155078,"(40.592336182, -73.981486959)"
"11211",2015-04-18,"MISDEMEANOR",1001064,200638,"(40.717373937, -73.939346738)"
"11207",2015-04-18,"VIOLATION",1009205,180904,"(40.663189455, -73.910052066)"
"11692",2015-04-18,"FELONY",1040272,155676,"(40.59380202, -73.798281892)"
"11235",2015-04-18,"FELONY",1001297,153705,"(40.588552672, -73.938624836)"
"11224",2015-04-18,"FELONY",994350,149932,"(40.578207172, -73.963642686)"
"11421",2015-04-18,"MISDEMEANOR",1020778,189918,"(40.68789065, -73.868288814)"
"11220",2015-04-18,"FELONY",980760,174803,"(40.646478016, -74.012577866)"
"11207",2015-04-18,"MISDEMEANOR",1013700,181203,"(40.663996333, -73.893848712)"
"11378",2015-04-18,"MISDEMEANOR",1010085,200272,"(40.716347612, -73.90680587)"
"11233",2015-04-18,"VIOLATION",1001484,183731,"(40.670967334, -73.937874888)"
"11207",2015-04-18,"FELONY",1014300,184310,"(40.672522334, -73.891672161)"
"10010",2015-04-18,"MISDEMEANOR",990742,208935,"(40.740160775, -73.976574244)"
"10310",2015-04-18,"FELONY",951861,170819,"(40.635484255, -74.116697944)"
"11691",2015-04-18,"MISDEMEANOR",1050082,157259,"(40.598079587, -73.762943562)"
"10465",2015-04-18,"MISDEMEANOR",1033327,252991,"(40.860948428, -73.822579119)"
"11214",2015-04-18,"FELONY",984806,157111,"(40.597917833, -73.997999318)"
"11355",2015-04-18,"FELONY",1030347,215617,"(40.758383403, -73.833608982)"
"00083",2015-04-18,"FELONY",992662,227091,"(40.789992691, -73.969622964)"
"11433",2015-04-18,"FELONY",1043475,196935,"(40.707027856, -73.786386554)"
"11103",2015-04-18,"FELONY",1007694,219657,"(40.769561242, -73.915363447)"
"10466",2015-04-18,"MISDEMEANOR",1027110,262158,"(40.886141362, -73.84499602)"
"11414",2015-04-18,"FELONY",1031134,177921,"(40.654912829, -73.831030683)"
"10302",2015-04-18,"FELONY",943893,171693,"(40.637850475, -74.145411567)"
"10464",2015-04-18,"MISDEMEANOR",1043438,248757,"(40.849265395, -73.786063518)"
"10012",2015-04-18,"MISDEMEANOR",984016,205082,"(40.729587616, -74.000845732)"
"11211",2015-04-18,"VIOLATION",1001438,194908,"(40.701645727, -73.938012201)"
"11420",2015-04-18,"FELONY",1031898,186190,"(40.677605279, -73.82821878)"
"10461",2015-04-18,"FELONY",1029380,246584,"(40.843384201, -73.83689134)"
"11369",2015-04-18,"FELONY",1016892,215768,"(40.75885777, -73.882175561)"
"11101",2015-04-18,"MISDEMEANOR",996424,210017,"(40.743124599, -73.956068073)"
"10457",2015-04-18,"MISDEMEANOR",1008497,248717,"(40.84932069, -73.912359481)"
"10016",2015-04-18,"MISDEMEANOR",991195,212559,"(40.750107405, -73.974935795)"
"11373",2015-04-18,"MISDEMEANOR",1016155,211645,"(40.747543879, -73.884855425)"
"11373",2015-04-18,"MISDEMEANOR",1016155,211645,"(40.747543879, -73.884855425)"
"11205",2015-04-18,"MISDEMEANOR",994601,192063,"(40.693847502, -73.962674497)"
"10460",2015-04-18,"MISDEMEANOR",1018373,244695,"(40.838248844, -73.876682699)"
"10454",2015-04-18,"MISDEMEANOR",1004323,233239,"(40.806848483, -73.927492909)"
"11373",2015-04-18,"MISDEMEANOR",1017133,207617,"(40.736484447, -73.881345492)"
"10452",2015-04-18,"FELONY",1005920,246410,"(40.842995355, -73.921681624)"
"10314",2015-04-18,"MISDEMEANOR",938016,167887,"(40.627375101, -74.166560836)"
"10031",2015-04-18,"MISDEMEANOR",999607,239622,"(40.824377486, -73.944513634)"
"10466",2015-04-18,"FELONY",1024935,266798,"(40.898886971, -73.852833815)"
"11238",2015-04-18,"FELONY",995221,185869,"(40.67684564, -73.960448787)"
"11238",2015-04-18,"FELONY",995070,185914,"(40.67696934, -73.9609931)"
"11216",2015-04-18,"MISDEMEANOR",998143,185600,"(40.676103192, -73.949914947)"
"11369",2015-04-18,"MISDEMEANOR",1018437,215983,"(40.759442051, -73.876597581)"
"11233",2015-04-18,"MISDEMEANOR",1008055,188857,"(40.685021811, -73.914169108)"
"11204",2015-04-18,"MISDEMEANOR",990635,168756,"(40.629878677, -73.976998435)"
"10461",2015-04-18,"FELONY",1030718,245495,"(40.84038828, -73.83206306)"
"11234",2015-04-18,"MISDEMEANOR",1001840,166040,"(40.622408666, -73.936637678)"
"11203",2015-04-18,"MISDEMEANOR",1000949,180024,"(40.660793468, -73.939812681)"
"10460",2015-04-18,"MISDEMEANOR",1018373,244695,"(40.838248844, -73.876682699)"
"10460",2015-04-18,"MISDEMEANOR",1018373,244695,"(40.838248844, -73.876682699)"
"11377",2015-04-18,"MISDEMEANOR",1010869,213852,"(40.753619024, -73.903923992)"
"10002",2015-04-18,"MISDEMEANOR",987521,201066,"(40.718564066, -73.988201454)"
"10464",2015-04-18,"MISDEMEANOR",1043361,247883,"(40.846867045, -73.786349543)"
"11377",2015-04-18,"MISDEMEANOR",1010869,213852,"(40.753619024, -73.903923992)"
"11236",2015-04-18,"MISDEMEANOR",1007787,173500,"(40.642870978, -73.915189028)"
"11228",2015-04-18,"FELONY",981490,165645,"(40.621341503, -74.009943521)"
"10468",2015-04-18,"VIOLATION",1011122,260515,"(40.881695008, -73.90282399)"
"11373",2015-04-18,"MISDEMEANOR",1014848,211462,"(40.747046209, -73.889573251)"
"10457",2015-04-18,"MISDEMEANOR",1011889,248683,"(40.849217404, -73.90009908)"
"10025",2015-04-18,"MISDEMEANOR",994321,231943,"(40.803308381, -73.963624496)"
"11211",2015-04-18,"MISDEMEANOR",1000595,198925,"(40.71267304, -73.941042764)"
"11201",2015-04-18,"FELONY",988466,194673,"(40.701016395, -73.984796409)"
"11377",2015-04-18,"MISDEMEANOR",1010998,210662,"(40.744862893, -73.903471073)"
"11226",2015-04-18,"VIOLATION",994883,177411,"(40.653630717, -73.961680683)"
"10036",2015-04-18,"MISDEMEANOR",986415,216744,"(40.761596627, -73.992186259)"
"11414",2015-04-18,"MISDEMEANOR",1029677,182758,"(40.6681969, -73.836249137)"
"11207",2015-04-18,"MISDEMEANOR",1011975,185903,"(40.676902346, -73.900047151)"
"10002",2015-04-18,"MISDEMEANOR",986883,201318,"(40.719255958, -73.990502914)"
"11414",2015-04-18,"MISDEMEANOR",1027502,184009,"(40.671641504, -73.844081392)"
"10040",2015-04-18,"FELONY",1006680,255085,"(40.866803739, -73.918905804)"
"11355",2015-04-18,"MISDEMEANOR",1031921,211749,"(40.747758397, -73.827954882)"
"10453",2015-04-18,"FELONY",1005725,249742,"(40.852141187, -73.922375722)"
"10019",2015-04-18,"MISDEMEANOR",985990,218764,"(40.767141101, -73.993719896)"
"11434",2015-04-18,"FELONY",1046315,187088,"(40.679980738, -73.776233907)"
"11235",2015-04-18,"MISDEMEANOR",998715,151959,"(40.583764839, -73.947924892)"
"11433",2015-04-18,"MISDEMEANOR",1045303,195136,"(40.702077615, -73.779809594)"
"11385",2015-04-18,"MISDEMEANOR",1009536,195582,"(40.703476265, -73.908803911)"
"10454",2015-04-18,"MISDEMEANOR",1005041,234533,"(40.810398494, -73.924895311)"
"11249",2015-04-18,"MISDEMEANOR",994776,199701,"(40.714811811, -73.962031488)"
"11226",2015-04-18,"MISDEMEANOR",993834,174887,"(40.646704082, -73.965464809)"
"10009",2015-04-18,"MISDEMEANOR",987533,205951,"(40.731972202, -73.988155783)"
"10473",2015-04-18,"MISDEMEANOR",1016999,240600,"(40.827014458, -73.881668248)"
"10465",2015-04-18,"FELONY",1034780,237857,"(40.819401891, -73.817440295)"
"11368",2015-04-18,"FELONY",1024253,213498,"(40.752596966, -73.855618545)"
"10036",2015-04-18,"FELONY",987078,215157,"(40.757240531, -73.989793637)"
"10040",2015-04-18,"MISDEMEANOR",1006670,254235,"(40.864470773, -73.918944803)"
"11434",2015-04-18,"MISDEMEANOR",1046315,187088,"(40.679980738, -73.776233907)"
"10065",2015-04-18,"FELONY",993063,216978,"(40.762234771, -73.968188083)"
"10459",2015-04-18,"MISDEMEANOR",1011819,243107,"(40.833913137, -73.90037502)"
"10009",2015-04-18,"MISDEMEANOR",991391,203282,"(40.724644175, -73.974238244)"
"10022",2015-04-18,"MISDEMEANOR",992661,214473,"(40.755359577, -73.969642365)"
"10002",2015-04-18,"VIOLATION",987179,201164,"(40.718833172, -73.989435162)"
"11417",2015-04-18,"MISDEMEANOR",1026057,185615,"(40.676056548, -73.849280532)"
"11226",2015-04-18,"MISDEMEANOR",992456,174242,"(40.644935079, -73.970431315)"
"10472",2015-04-18,"FELONY",1021155,242971,"(40.83350578, -73.866638195)"
"11357",2015-04-18,"MISDEMEANOR",1034958,224183,"(40.781869554, -73.81690046)"
"11429",2015-04-18,"MISDEMEANOR",1052953,196432,"(40.70557873, -73.752206259)"
"11372",2015-04-18,"MISDEMEANOR",1014978,214425,"(40.755178439, -73.889090543)"
"11203",2015-04-18,"MISDEMEANOR",1005085,174187,"(40.644763413, -73.924923196)"
"11216",2015-04-18,"VIOLATION",997994,188748,"(40.68474397, -73.950445696)"
"11217",2015-04-18,"MISDEMEANOR",990154,187508,"(40.681349153, -73.978714903)"
"11217",2015-04-18,"MISDEMEANOR",990154,187508,"(40.681349153, -73.978714903)"
"11234",2015-04-18,"MISDEMEANOR",1009638,170907,"(40.635748637, -73.90852896)"
"10065",2015-04-18,"FELONY",993063,216978,"(40.762234771, -73.968188083)"
"10460",2015-04-18,"MISDEMEANOR",1019271,245341,"(40.840018409, -73.873434004)"
"10013",2015-04-18,"FELONY",982351,201758,"(40.72046384, -74.006852204)"
"10009",2015-04-18,"MISDEMEANOR",989249,205305,"(40.730198287, -73.98196462)"
"10012",2015-04-18,"MISDEMEANOR",983968,205325,"(40.73025459, -74.001018929)"
"11691",2015-04-18,"MISDEMEANOR",1052878,159521,"(40.604267085, -73.752852372)"
"10013",2015-04-18,"MISDEMEANOR",985145,203571,"(40.725440246, -73.996772441)"
"11233",2015-04-18,"MISDEMEANOR",1003927,186763,"(40.679284397, -73.92905931)"
"11235",2015-04-18,"FELONY",995122,155693,"(40.594019059, -73.960854316)"
"11224",2015-04-18,"FELONY",989472,148971,"(40.57557363, -73.981203625)"
"11231",2015-04-18,"MISDEMEANOR",980411,186446,"(40.678435338, -74.013842139)"
"11231",2015-04-18,"MISDEMEANOR",980411,186446,"(40.678435338, -74.013842139)"
"11216",2015-04-18,"MISDEMEANOR",998888,185221,"(40.675061722, -73.947229927)"
"11377",2015-04-18,"FELONY",1014121,208757,"(40.739624149, -73.892209005)"
"11357",2015-04-18,"FELONY",1034958,224183,"(40.781869554, -73.81690046)"
"11372",2015-04-18,"MISDEMEANOR",1016781,214676,"(40.755860921, -73.882581514)"
"10467",2015-04-18,"MISDEMEANOR",1023077,264473,"(40.892513966, -73.859568127)"
"11207",2015-04-18,"FELONY",1011137,180700,"(40.662623863, -73.903089062)"
"10314",2015-04-18,"MISDEMEANOR",942825,166367,"(40.623226819, -74.149226973)"
"11226",2015-04-18,"MISDEMEANOR",995518,177276,"(40.653259387, -73.959392403)"
"10128",2015-04-18,"MISDEMEANOR",997258,224547,"(40.783004522, -73.95303023)"
"10009",2015-04-18,"MISDEMEANOR",987521,202899,"(40.72359521, -73.988200564)"
"11231",2015-04-18,"FELONY",981567,186635,"(40.678954527, -74.009674503)"
"11230",2015-04-18,"MISDEMEANOR",994663,170966,"(40.635940841, -73.962483498)"
"11230",2015-04-18,"VIOLATION",994663,170966,"(40.635940841, -73.962483498)"
"11223",2015-04-18,"MISDEMEANOR",990773,154759,"(40.591459683, -73.976514786)"
"10036",2015-04-18,"MISDEMEANOR",986160,216285,"(40.760336849, -73.993106885)"
"10009",2015-04-18,"FELONY",990148,203914,"(40.726379778, -73.978722169)"
"11203",2015-04-18,"MISDEMEANOR",1003814,177153,"(40.652907337, -73.929494599)"
"11211",2015-04-18,"MISDEMEANOR",999983,195658,"(40.703707008, -73.943257966)"
"10453",2015-04-18,"FELONY",1008203,248736,"(40.849373641, -73.91342209)"
"11232",2015-04-18,"MISDEMEANOR",982006,177471,"(40.653801502, -74.008088719)"
"11101",2015-04-18,"MISDEMEANOR",1000081,208688,"(40.739471036, -73.942873868)"
"10040",2015-04-18,"FELONY",1006670,253622,"(40.862788274, -73.918946854)"
"10035",2015-04-18,"VIOLATION",1001949,231211,"(40.801287255, -73.936073714)"
"11691",2015-04-18,"MISDEMEANOR",1051840,161300,"(40.609158036, -73.756572683)"
"11416",2015-04-18,"FELONY",1024578,188218,"(40.683208046, -73.854596976)"
"10036",2015-04-18,"FELONY",990185,217632,"(40.764032233, -73.978576575)"
"00083",2015-04-18,"FELONY",992062,228791,"(40.794659285, -73.971787782)"
"11207",2015-04-18,"FELONY",1017869,184766,"(40.673761118, -73.878803772)"
"11234",2015-04-18,"MISDEMEANOR",1001488,172609,"(40.640439873, -73.937888896)"
"10003",2015-04-18,"MISDEMEANOR",985126,207917,"(40.737368955, -73.996840424)"
"10456",2015-04-18,"MISDEMEANOR",1010131,240105,"(40.825678618, -73.906486541)"
"10467",2015-04-18,"MISDEMEANOR",1017180,260561,"(40.881800739, -73.880916186)"
"10002",2015-04-18,"MISDEMEANOR",987256,200393,"(40.716716936, -73.989157731)"
"11207",2015-04-18,"FELONY",1013316,183163,"(40.669377363, -73.895224392)"
"11224",2015-04-18,"MISDEMEANOR",986061,149426,"(40.576823868, -73.993482198)"
"10452",2015-04-18,"MISDEMEANOR",1005675,247185,"(40.8451231, -73.922564627)"
"10452",2015-04-18,"MISDEMEANOR",1005675,247185,"(40.8451231, -73.922564627)"
"11374",2015-04-18,"VIOLATION",1022488,207100,"(40.735043882, -73.862025325)"
"10010",2015-04-18,"MISDEMEANOR",986109,209692,"(40.742240738, -73.993292803)"
"10457",2015-04-18,"MISDEMEANOR",1009886,250359,"(40.853823567, -73.907332598)"
"11355",2015-04-18,"FELONY",1037414,215446,"(40.757874385, -73.808101254)"
"11691",2015-04-18,"FELONY",1046749,155664,"(40.593725778, -73.774960236)"
"10014",2015-04-18,"VIOLATION",983265,206045,"(40.732230764, -74.003555522)"
"10014",2015-04-18,"FELONY",982763,209223,"(40.740953519, -74.00536754)"
"11207",2015-04-18,"FELONY",1017042,186987,"(40.679860359, -73.881774326)"
"11215",2015-04-18,"FELONY",989202,185658,"(40.676271905, -73.982148645)"
"10009",2015-04-18,"MISDEMEANOR",987559,201831,"(40.720663793, -73.988063995)"
"11220",2015-04-18,"MISDEMEANOR",980656,175882,"(40.649439597, -74.012953212)"
"11211",2015-04-18,"VIOLATION",1001096,200371,"(40.716641025, -73.93923197)"
"10312",2015-04-18,"MISDEMEANOR",936558,142999,"(40.559054932, -74.171637631)"
"10036",2015-04-18,"MISDEMEANOR",986291,215593,"(40.758437456, -73.992634222)"
"10036",2015-04-18,"MISDEMEANOR",986291,215593,"(40.758437456, -73.992634222)"
"10027",2015-04-18,"MISDEMEANOR",999446,235621,"(40.813396145, -73.945104417)"
"10003",2015-04-18,"MISDEMEANOR",987445,208658,"(40.739402283, -73.988472017)"
"11207",2015-04-18,"FELONY",1014519,182528,"(40.6676304, -73.890890675)"
"11435",2015-04-18,"FELONY",1036945,194475,"(40.700317046, -73.809958367)"
"11223",2015-04-18,"FELONY",988263,161475,"(40.609895235, -73.98554828)"
"11221",2015-04-18,"FELONY",1002964,191687,"(40.692801737, -73.932517569)"
"10314",2015-04-18,"MISDEMEANOR",939102,162281,"(40.611993422, -74.162611005)"
"10466",2015-04-18,"MISDEMEANOR",1026937,266470,"(40.897977259, -73.845594195)"
"11226",2015-04-18,"MISDEMEANOR",994774,172089,"(40.639023105, -73.962081815)"
"11207",2015-04-18,"MISDEMEANOR",1012851,180748,"(40.662750243, -73.896910866)"
"11207",2015-04-18,"FELONY",1013700,182658,"(40.667989982, -73.893842356)"
"10010",2015-04-18,"FELONY",990115,210610,"(40.744758671, -73.978835393)"
"10454",2015-04-18,"MISDEMEANOR",1005207,233367,"(40.807197754, -73.924299287)"
"11234",2015-04-18,"FELONY",1002663,169727,"(40.632527033, -73.933662961)"
"11385",2015-04-18,"FELONY",1010482,192990,"(40.696359079, -73.905402126)"
"11421",2015-04-18,"VIOLATION",1021141,190656,"(40.689914783, -73.86697587)"
"11214",2015-04-18,"MISDEMEANOR",987712,152535,"(40.58535697, -73.987537333)"
"11223",2015-04-18,"MISDEMEANOR",994148,160636,"(40.607587734, -73.964354183)"
"11692",2015-04-18,"MISDEMEANOR",1042738,154221,"(40.589792418, -73.789415144)"
"10029",2015-04-18,"MISDEMEANOR",1000550,230489,"(40.799308254, -73.941128571)"
"10451",2015-04-18,"FELONY",1007359,241034,"(40.828236144, -73.916499306)"
"10451",2015-04-18,"FELONY",1007359,241034,"(40.828236144, -73.916499306)"
"10305",2015-04-18,"FELONY",961194,163266,"(40.61478207, -74.083045677)"
"11203",2015-04-18,"FELONY",1002634,178205,"(40.655797375, -73.93374434)"
"11207",2015-04-18,"MISDEMEANOR",1015628,186760,"(40.679242421, -73.886873363)"
"11101",2015-04-18,"FELONY",1001602,212136,"(40.74893208, -73.937376311)"
"11234",2015-04-18,"VIOLATION",1007875,170912,"(40.635767239, -73.914880994)"
"11234",2015-04-18,"MISDEMEANOR",1010244,173127,"(40.641840303, -73.906337004)"
"11235",2015-04-18,"MISDEMEANOR",993627,152877,"(40.586291409, -73.966241312)"
"10027",2015-04-18,"FELONY",998158,235152,"(40.812110992, -73.949758414)"
"11373",2015-04-18,"MISDEMEANOR",1018982,210094,"(40.743276125, -73.874660727)"
"10002",2015-04-18,"MISDEMEANOR",986626,205180,"(40.729856286, -73.991428676)"
"11231",2015-04-18,"MISDEMEANOR",983632,186384,"(40.678265974, -74.002229506)"
"10452",2015-04-18,"FELONY",1006032,243764,"(40.83573258, -73.921285426)"
"11209",2015-04-18,"FELONY",976445,165436,"(40.620764832, -74.028116391)"
"10474",2015-04-18,"MISDEMEANOR",1014468,238156,"(40.820315396, -73.890824603)"
"11216",2015-04-18,"MISDEMEANOR",1001100,190312,"(40.689031425, -73.939242708)"
"10312",2015-04-18,"MISDEMEANOR",943393,135385,"(40.538190099, -74.146993581)"
"11234",2015-04-18,"FELONY",1009883,173089,"(40.641737053, -73.907637942)"
"11207",2015-04-18,"MISDEMEANOR",1017878,189068,"(40.685569089, -73.87874986)"
"11224",2015-04-18,"MISDEMEANOR",987620,150091,"(40.578648707, -73.987869775)"
"11225",2015-04-18,"VIOLATION",997954,179908,"(40.660480215, -73.950607892)"
"10011",2015-04-18,"MISDEMEANOR",982670,209908,"(40.742833658, -74.005703308)"
"11233",2015-04-18,"MISDEMEANOR",1005210,182059,"(40.666370031, -73.924448297)"
"11212",2015-04-18,"MISDEMEANOR",1005571,181640,"(40.665219107, -73.92314835)"
"10010",2015-04-18,"FELONY",988430,210219,"(40.743686429, -73.984916591)"
"11105",2015-04-18,"FELONY",1008983,222055,"(40.77613961, -73.910701051)"
"10459",2015-04-18,"MISDEMEANOR",1014814,239561,"(40.82417053, -73.889568117)"
"11233",2015-04-18,"MISDEMEANOR",1009815,186345,"(40.678122037, -73.90783271)"
"11224",2015-04-18,"MISDEMEANOR",989767,148964,"(40.575554238, -73.980141709)"
"11249",2015-04-18,"MISDEMEANOR",995734,197465,"(40.708673331, -73.958579553)"
"10457",2015-04-18,"VIOLATION",1011706,250569,"(40.854394482, -73.900752818)"
"10040",2015-04-18,"FELONY",1002644,250694,"(40.854761099, -73.933510004)"
"10039",2015-04-18,"MISDEMEANOR",1001421,241475,"(40.829460103, -73.93795456)"
"10039",2015-04-18,"MISDEMEANOR",1001421,241475,"(40.829460103, -73.93795456)"
"10472",2015-04-18,"MISDEMEANOR",1025706,241096,"(40.82833926, -73.850203905)"
"11207",2015-04-18,"FELONY",1009069,178843,"(40.657532848, -73.910549858)"
"11377",2015-04-18,"MISDEMEANOR",1008435,218626,"(40.766729419, -73.912691986)"
"11372",2015-04-18,"MISDEMEANOR",1014244,211379,"(40.746820464, -73.891753456)"
"10032",2015-04-18,"MISDEMEANOR",1002242,248904,"(40.84984891, -73.934967974)"
"11215",2015-04-18,"FELONY",991724,186291,"(40.678007577, -73.973055705)"
"10453",2015-04-18,"MISDEMEANOR",1004482,251234,"(40.856239217, -73.926864293)"
"10454",2015-04-18,"MISDEMEANOR",1006779,233880,"(40.80860193, -73.918619095)"
