"ZIP","0_25000","25000_50000","50000_75000","75000_100000","100000_200000","200000_","nbrReturns","medianInc","jl_benef"
"13638","70","60","50","0","0","0","180","33333",0
"13640","60","40","30","30","60","0","220","58333",0
"13642","1360","850","520","310","280","50","3370","34559",340
"13646","400","210","130","80","70","0","890","30357",120
"13648","330","280","160","110","90","0","970","38839",110
"13650","250","140","70","60","80","0","600","33929",30
"13652","310","220","120","60","50","0","760","32955",60
"13654","300","230","140","80","80","0","830","37500",40
"13655","750","440","160","80","70","0","1500","25000",110
"13656","420","310","180","110","100","0","1120","36290",120
"13658","350","300","160","100","110","0","1020","38333",60
"13659","90","60","70","0","30","0","250","39583",30
"13660","320","210","150","70","90","0","840","36905",60
"13661","230","190","120","60","80","0","680","39474",30
"13662","2960","1730","1010","620","650","90","7060","33237",360
"13664","70","50","40","30","40","0","230","47500",0
"13665","160","100","60","40","20","0","380","32500",40
"13667","570","350","200","120","120","0","1360","32857",90
"13668","560","380","240","140","160","0","1480","36842",90
"13669","2420","1600","930","540","690","90","6270","36172",350
"13670","70","40","40","0","0","0","150","28125",0
"13672","110","90","60","30","30","0","320","38889",30
"13673","360","250","160","100","80","0","950","36500",90
"13676","1890","1080","700","480","640","130","4920","38194",280
"13679","360","200","120","90","90","0","860","33750",140
"13680","160","120","60","40","40","0","420","35417",40
"13681","140","90","60","50","0","0","340","33333",50
"13682","130","110","70","50","60","0","420","43182",20
"13684","170","150","80","40","40","0","480","36667",30
"13685","330","290","200","130","170","40","1160","46552",40
"13687","90","70","40","30","40","0","270","41071",0
"13690","130","90","50","40","30","0","340","36111",20
"13691","530","310","210","130","140","0","1320","35484",130
"13693","80","70","50","20","40","0","260","42857",0
"13694","250","170","110","80","120","0","730","41912",40
"13696","40","40","0","20","0","0","100","31250",0
"13697","360","270","130","90","80","0","930","34722",70
"13730","500","320","200","130","110","0","1260","35156",80
"13731","190","110","70","50","70","0","490","37500",0
"13732","1230","770","560","460","690","110","3820","47078",170
"13733","840","570","360","220","240","0","2230","37061",130
"13734","400","250","150","80","90","0","970","33500",70
"13736","390","270","170","100","110","0","1040","37037",70
"13739","160","110","70","40","40","0","420","36364",20
"13740","90","40","30","30","40","0","230","40625",0
"13743","610","450","250","180","200","0","1690","38056",90
"13744","210","140","80","70","60","0","560","37500",50
"13746","450","300","210","120","170","0","1250","39583",70
"13748","690","410","310","180","180","20","1790","37500",90
"13750","200","130","70","30","30","0","460","30769",30
"13751","50","40","30","0","0","0","120","31250",0
"13752","120","80","60","30","30","0","320","37500",0
"13753","720","480","260","180","210","30","1880","36458",80
"13754","610","300","190","140","110","0","1350","30417",110
"13755","230","170","80","60","50","0","590","34559",30
"13756","90","50","40","0","20","0","200","30000",0
"13757","160","120","70","50","50","0","450","38542",0
"13760","8140","4990","3060","1910","2730","480","21310","37600",890
"13775","270","220","100","80","90","0","760","37500",30
"13776","130","80","50","30","40","0","330","35938",0
"13777","140","90","50","40","40","0","360","36111",40
"13778","980","750","400","290","260","40","2720","37667",160
"13780","150","130","80","40","60","0","460","40385",0
"13782","140","80","50","30","30","0","330","32812",0
"13783","430","240","160","100","90","0","1020","33333",80
"13786","60","50","30","30","0","0","170","37500",0
"13787","630","430","230","130","120","0","1540","33140",120
"13788","140","130","70","30","50","0","420","38462",20
"13790","3810","2310","1220","630","610","90","8670","30682",370
"13795","690","470","260","160","190","0","1770","35372",90
"13796","230","150","80","60","60","0","580","35000",30
"13797","350","250","140","70","80","0","890","34500",70
"13801","210","160","70","30","40","0","510","32031",40
"13802","160","100","60","50","40","0","410","36250",20
"13803","730","500","280","180","170","0","1860","35000",140
"13804","80","70","50","0","20","0","220","35714",0
"13807","240","140","100","50","80","0","610","36607",20
"13808","300","190","120","80","80","0","770","36184",50
"13809","280","200","110","60","60","0","710","34375",40
"13810","220","140","110","50","40","0","560","35714",30
"13811","740","530","310","180","200","20","1980","36792",100
"13812","430","260","180","100","90","0","1060","34615",70
"13813","180","80","70","40","30","0","400","31250",20
"13815","2470","1550","870","500","550","110","6050","33952",240
"13820","3180","1950","1100","700","900","150","7980","35385",300
"13825","600","410","250","140","160","0","1560","35976",100
"13827","2030","1230","780","510","650","100","5300","37602",260
"13830","830","550","360","200","190","20","2150","36136",100
"13832","110","80","30","40","0","0","260","31250",0
"13833","750","510","310","170","180","20","1940","35784",140
"13835","260","190","120","60","50","0","680","35526",50
"13838","810","520","280","160","170","20","1960","33173",110
"13839","230","170","100","50","50","0","600","35294",50
"13841","100","60","40","30","0","0","230","31250",30
"13842","70","40","40","30","30","0","210","46875",0
"13843","290","220","110","80","60","0","760","35227",40
"13844","150","90","50","30","20","0","340","30556",0
"13846","60","40","20","30","0","0","150","34375",0
"13849","780","530","330","190","200","0","2030","36085",130
"13850","3140","1890","1430","1140","1720","580","9900","48942",290
"13856","1140","700","390","230","200","30","2690","32321",140
"13861","120","80","60","40","40","0","340","40625",20
"13862","720","480","280","170","200","0","1850","35677",130
"13863","90","40","30","20","0","0","180","25000",30
"13864","200","150","90","40","40","0","520","35000",30
"13865","1090","690","460","280","270","20","2810","36413",180
"13901","3710","1980","1180","700","980","150","8700","33081",360
"13903","3570","2070","1150","680","860","270","8600","33816",430
"13904","1790","1060","600","310","340","40","4140","31604",220
"13905","5060","2550","1400","800","960","230","11000","29314",420
"14001","1620","1210","770","510","640","90","4840","41529",270
"14004","1760","1210","830","690","820","80","5390","44318",300
"14005","340","210","180","100","100","0","930","39881",40
"14006","1750","1210","770","490","520","60","4800","38430",300
"14008","260","190","120","60","80","0","710","37500",60
"14009","950","740","400","230","250","40","2610","36993",220
"14011","960","730","520","350","330","30","2920","42123",180
"14012","400","290","190","110","110","0","1100","37931",80
"14013","290","190","120","60","70","0","730","34868",50
"14020","4250","2610","1400","880","960","120","10220","33238",470
"14024","260","200","140","80","70","0","750","39375",70
"14025","460","360","250","190","270","50","1580","47917",80
"14026","140","90","50","40","60","0","380","38889",0
"14028","260","170","120","80","110","0","740","41176",50
"14030","260","200","120","80","70","0","730","38125",50
"14031","1580","920","640","490","820","500","4950","49321",160
"14032","1290","570","430","440","940","580","4250","65407",130
"14033","330","260","190","140","220","60","1200","51316",80
"14034","310","220","150","100","90","0","870","39205",70
"14036","810","620","390","270","300","50","2440","41532",150
"14037","210","130","90","60","100","0","590","41346",60
"14040","390","240","190","130","160","0","1110","42188",80
"14041","40","40","20","0","0","0","100","31250",0
"14042","670","490","290","160","120","0","1730","34949",180
"14043","4600","3670","2230","1380","1250","110","13240","38760",590
"14047","1070","740","530","380","430","60","3210","43074",180
"14048","3080","1650","800","490","440","40","6500","27576",400
"14051","2900","1390","1040","1080","2550","1270","10230","69832",270
"14052","2830","1670","1210","970","1840","570","9090","50930",310
"14054","220","170","110","80","70","0","650","40441",40
"14055","230","170","110","90","100","0","700","42647",40
"14057","1340","860","580","480","700","120","4080","45349",230
"14058","330","270","190","130","130","0","1050","43056",50
"14059","1520","970","710","600","980","260","5040","51056",200
"14060","70","50","40","20","0","0","180","35000",0
"14062","590","410","240","160","160","0","1560","36585",90
"14063","1830","1090","750","560","730","100","5060","41055",240
"14065","300","200","140","90","40","0","770","35625",90
"14066","180","130","80","50","30","0","470","35577",30
"14067","840","600","410","260","300","20","2430","40625",180
"14068","1090","550","450","380","800","290","3560","57778",90
"14069","110","100","60","60","90","0","420","50000",30
"14070","910","640","370","210","190","0","2320","34766",160
"14072","3200","2030","1430","1260","2200","550","10670","51836",360
"14075","7370","4830","3270","2640","3670","700","22480","45031",940
"14080","610","490","310","270","330","40","2050","46173",130
"14081","520","340","200","90","110","0","1260","33088",90
"14082","60","70","60","30","30","0","250","48214",0
"14085","1080","670","540","550","890","130","3860","58333",170
"14086","5420","3450","2470","1990","3640","610","17580","49420",680
"14091","220","160","110","60","50","0","600","37500",60
"14092","1800","1170","870","680","980","240","5740","47863",260
"14094","9320","6160","3580","2430","2900","420","24810","37520",1480
"14098","500","380","220","140","130","0","1370","37171",100
"14101","330","200","130","80","60","0","800","33750",70
"14102","220","120","90","80","140","0","650","46875",30
"14103","2040","1330","740","420","380","40","4950","33177",290
"14105","810","530","340","240","180","30","2130","37028",130
"14108","1000","750","460","280","310","20","2820","38667",220
"14111","530","380","280","170","190","20","1570","41776",110
"14113","130","110","70","50","40","0","400","40909",40
"14120","7920","5620","3280","2370","3140","430","22760","40391",1100
"14125","610","440","280","180","200","0","1710","38920",110
"14127","4560","2830","2070","1610","3180","1440","15690","55495",520
"14129","190","180","100","70","60","0","600","40278",40
"14131","940","610","400","280","340","40","2610","39959",230
"14132","990","740","480","310","390","40","2950","41385",170
"14134","60","40","20","30","0","0","150","34375",0
"14136","920","570","350","220","200","20","2280","34649",140
"14138","330","230","140","70","60","0","830","34239",50
"14139","360","230","180","150","200","40","1160","48913",60
"14141","1350","950","590","350","430","60","3730","38553",190
"14143","200","170","110","90","80","0","650","43382",40
"14145","230","200","130","110","100","0","770","44375",50
"14150","7800","6010","3720","2390","2040","140","22100","38519",1000
"14167","250","210","150","90","90","0","790","42262",60
"14170","350","260","220","180","190","50","1250","51705",50
"14171","370","260","160","110","90","0","990","37019",80
"14172","540","350","250","190","220","30","1580","42857",120
"14174","940","590","400","320","520","110","2880","46186",120
"14201","2550","1270","470","210","220","60","4780","23431",210
"14202","680","420","170","110","190","180","1750","36607",50
"14203","340","200","110","70","80","30","830","34375",0
"14204","2080","760","290","140","120","0","3390","20373",140
"14206","4590","2850","1140","570","330","0","9480","26316",500
"14207","5840","2690","740","330","170","0","9770","20912",510
"14208","2320","930","330","120","70","0","3770","20312",160
"14209","1420","970","470","210","300","180","3550","34149",120
"14210","3250","1800","710","340","190","0","6290","24192",400
"14211","5620","2140","580","220","120","0","8680","19306",390
"14212","2530","1130","330","170","90","0","4250","20998",260
"14213","5670","2400","680","300","220","40","9310","20525",380
"14214","3460","1870","860","520","770","230","7710","30281",220
"14215","9400","4640","1630","720","510","30","16930","22513",700
"14216","3940","3360","1720","940","1080","320","11360","37946",440
"14217","4090","3200","1870","1250","1210","150","11770","39023",480
"14218","4160","2550","1170","610","450","30","8970","28186",460
"14219","2310","1710","1020","600","490","30","6160","36257",350
"14220","4550","3410","1710","1040","960","60","11730","34641",590
"14221","7870","4600","3700","3230","5640","2200","27240","57770",640
"14222","1840","1710","870","490","780","450","6140","42982",190
"14223","4070","3150","2110","1440","1510","160","12440","42063",490
"14224","7070","5270","3430","2680","3060","300","21810","43193",940
"14225","6830","5360","2870","1630","1150","70","17910","34911",880
"14226","4720","3040","2220","1540","2210","830","14560","46053",430
"14227","4080","3330","2040","1280","1190","60","11980","39339",520
"14228","3350","2130","1310","940","1300","360","9390","40786",340
"14301","3070","1310","400","190","140","0","5110","20806",280
"14303","1460","670","210","90","60","0","2490","21318",170
"14304","5990","4090","2220","1380","1400","140","15220","34902",810
"14305","3730","1810","830","500","450","60","7380","24732",400
"14411","2220","1530","770","470","420","50","5460","33333",350
"14414","1170","860","500","350","510","70","3460","41279",160
"14416","630","490","310","240","260","0","1930","42092",100
"14418","210","150","80","50","70","0","560","36667",30
"14420","2880","1840","1160","860","1070","140","7950","39878",330
"14422","350","290","160","120","160","0","1080","41379",60
"14423","770","610","380","270","280","40","2350","41598",120
"14424","4810","3020","1940","1340","1880","560","13550","41267",470
"14425","2000","1410","910","700","900","110","6030","42996",250
"14427","330","240","160","110","90","0","930","39062",60
"14428","1390","1020","630","580","780","90","4490","45956",160
"14432","900","670","440","250","290","20","2570","39366",130
"14433","810","570","300","160","170","0","2010","33553",110
"14435","440","360","240","160","220","40","1460","45139",80
"14437","1720","1130","730","380","390","40","4390","35509",260
"14441","60","50","20","30","0","0","160","35000",0
"14445","1580","1230","650","300","270","50","4080","34350",170
"14450","6180","3790","2860","2420","4770","1480","21500","56818",530
"14454","1010","600","460","310","550","110","3040","46250",110
"14456","3780","2260","1090","720","860","160","8870","32246",420
"14462","90","70","50","40","50","0","300","46429",0
"14464","1230","900","530","360","370","40","3430","38472",160
"14466","320","190","130","100","130","0","870","40132",40
"14467","1660","1180","780","480","660","90","4850","41208",150
"14468","2900","2140","1430","1180","1470","230","9350","45736",310
"14469","1010","700","460","320","390","70","2950","41607",140
"14470","1300","1050","580","380","320","40","3670","37738",210
"14471","500","350","190","150","160","30","1380","38571",70
"14472","1250","690","510","430","920","470","4270","59559",120
"14475","70","20","20","20","50","0","180","50000",0
"14476","350","270","170","120","130","0","1040","40741",50
"14477","310","190","120","70","100","0","790","36184",50
"14478","150","100","80","50","80","0","460","45000",0
"14480","190","110","70","40","50","0","460","34091",30
"14481","310","220","160","90","110","0","890","40341",60
"14482","1470","1020","610","440","450","70","4060","38725",170
"14485","730","470","290","230","270","30","2020","39894",80
"14486","40","50","30","0","30","0","150","42500",0
"14487","980","590","490","320","480","80","2940","45763",140
"14489","1290","930","470","290","260","0","3240","33871",140
"14502","1710","1140","770","590","920","120","5250","45066",210
"14504","340","280","140","80","50","0","890","34375",50
"14505","880","670","430","290","290","20","2580","40299",130
"14506","160","100","70","70","180","80","660","75000",0
"14507","250","170","110","60","60","0","650","36029",30
"14510","960","540","330","210","170","0","2210","31713",200
"14512","880","540","360","220","220","50","2270","36806",120
"14513","2770","1700","980","540","490","40","6520","32206",310
"14514","920","690","450","330","500","60","2950","45109",120
"14516","370","290","180","100","110","0","1050","38362",70
"14517","500","310","200","130","140","0","1280","36290",90
"14519","1900","1380","920","700","1000","150","6050","45380",260
"14521","500","350","190","100","120","0","1260","34286",60
"14522","1650","1190","710","430","440","70","4490","37500",230
"14525","420","350","230","170","150","0","1320","42143",70
"14526","3070","1850","1490","1160","2370","770","10710","57299",290
"14527","2340","1500","860","530","510","120","5860","34833",250
"14530","920","710","430","230","200","30","2520","36972",180
"14532","750","600","330","240","230","30","2180","39167",80
"14533","260","220","130","80","90","0","780","39773",50
"14534","4110","1880","1690","1640","3950","2870","16140","80945",260
"14536","110","70","60","20","30","0","290","37500",30
"14541","350","290","160","100","110","20","1030","39224",50
"14543","500","370","270","220","320","80","1760","50926",50
"14544","350","230","150","80","90","20","920","36957",30
"14546","800","650","400","280","310","60","2500","42308",90
"14548","720","520","300","190","210","0","1940","37019",80
"14550","260","210","140","80","60","0","750","38690",60
"14551","1030","710","340","210","180","30","2500","32746",140
"14555","150","110","70","40","70","20","460","43182",30
"14559","2860","1990","1350","1070","1580","310","9160","46608",310
"14560","330","260","160","100","140","0","990","40865",70
"14561","500","360","230","150","130","0","1370","37847",60
"14564","2300","1300","870","680","1640","900","7690","57040",200
"14568","900","680","490","420","510","60","3060","48162",120
"14569","1100","740","470","280","290","40","2920","37162",160
"14571","240","160","90","60","60","0","610","35156",40
"14572","810","640","380","220","190","0","2240","37109",140
"14580","8250","5060","3850","3170","5310","1420","27060","51429",710
"14585","60","40","20","20","0","0","140","31250",0
"14586","1480","1130","870","710","960","80","5230","50144",160
"14589","1390","830","590","380","440","70","3700","38855",190
"14590","940","610","360","210","170","30","2320","34016",160
"14591","250","190","160","80","90","0","770","42763",40
"14604","330","260","110","60","80","40","880","35577",20
"14605","2950","940","140","50","50","0","4130","17500",200
"14606","6030","3810","1790","920","670","50","13270","28970",630
"14607","3140","2950","1240","430","480","190","8430","34110",280
"14608","2950","1210","360","130","120","30","4800","20339",200
"14609","9020","5910","2730","1360","1090","90","20200","29569",900
"14610","2060","1760","1200","750","1200","670","7640","50000",150
"14611","4290","1680","440","150","90","0","6650","19376",280
"14612","6070","4480","2670","1930","2410","390","17950","41211",680
"14613","3470","1520","440","170","130","0","5730","20641",280
"14614","70","50","50","0","30","20","220","45000",0
"14615","3530","2580","1040","500","370","20","8040","29748",320
"14616","5710","4520","2380","1200","980","100","14890","34596",660
"14617","4020","2760","1990","1450","1930","260","12410","44792",420
"14618","2730","1670","1470","1100","2270","1270","10510","64541",190
"14619","3180","2030","740","300","250","0","6500","25862",270
"14620","3920","3450","1660","820","920","220","10990","36413",320
"14621","7830","3300","840","270","160","20","12420","19828",560
"14622","2300","1800","1180","680","610","90","6660","39306",250
"14623","3690","2660","1670","880","720","50","9670","35761",290
"14624","6230","4930","3380","2220","2530","260","19550","42977",660
"14625","1650","1040","830","610","1130","330","5590","53163",150
"14626","5490","3940","2420","1710","2050","340","15950","40768",510
"14701","8030","4000","2100","1170","1110","180","16590","26656",730
"14706","1050","570","390","270","360","110","2750","39254",130
"14709","280","160","110","60","60","0","670","33594",40
"14710","620","380","270","150","160","20","1600","36842",80
"14711","260","200","130","70","50","0","710","36875",50
"14712","580","300","220","130","240","80","1550","41250",60
"14714","70","40","30","30","0","0","170","34375",0
"14715","540","270","150","120","70","0","1150","28241",70
"14716","400","270","130","60","70","0","930","31019",70
"14717","120","80","40","50","0","0","290","32812",0
"14718","330","220","160","90","90","0","890","38068",60
"14719","550","410","240","120","120","0","1440","35366",110
"14723","230","150","80","60","40","0","560","33333",60
"14724","420","250","160","110","80","0","1020","34000",50
"14726","190","130","50","20","20","0","410","27885",0
"14727","910","540","320","230","220","30","2250","34954",130
"14728","180","110","60","60","40","0","450","35227",0
"14729","150","110","90","30","30","0","410","37500",30
"14731","250","170","110","80","110","30","750","43382",40
"14733","810","510","260","140","110","0","1830","30147",110
"14735","420","260","160","90","80","0","1010","33173",80
"14736","90","60","30","30","30","0","240","37500",0
"14737","720","450","250","160","130","0","1710","32500",160
"14738","640","420","270","170","160","0","1660","36310",80
"14739","550","300","150","80","70","0","1150","27083",90
"14740","220","130","100","60","40","0","550","35577",40
"14741","370","220","110","80","100","0","880","32955",60
"14743","340","190","130","80","70","0","810","33553",40
"14744","190","110","80","50","50","0","480","36364",0
"14747","390","290","170","80","70","0","1000","34483",60
"14748","150","80","30","30","20","0","310","26562",30
"14750","780","490","340","230","310","120","2270","43112",80
"14753","230","120","70","40","40","0","500","29167",40
"14754","110","70","50","50","0","0","280","35714",0
"14755","490","330","180","100","100","0","1200","33333",80
"14757","630","340","220","150","140","20","1500","33824",80
"14760","3690","1960","1160","690","670","160","8330","31059",400
"14767","320","190","100","60","70","0","740","31579",30
"14769","170","120","50","30","30","0","400","31250",30
"14770","520","320","210","130","120","0","1300","35156",90
"14772","670","470","250","150","150","0","1690","34309",120
"14775","450","320","200","90","60","0","1120","33594",90
"14777","110","70","40","30","30","0","280","35714",20
"14779","1450","850","360","180","130","30","3000","26471",250
"14781","390","230","130","70","80","0","900","31522",50
"14782","390","250","160","80","60","0","940","33000",80
"14784","180","120","60","40","20","0","420","31250",30
"14787","940","540","330","240","190","30","2270","34028",110
"14801","890","550","370","200","190","0","2200","34545",190
"14802","170","80","50","40","70","0","410","35938",0
"14803","220","120","80","60","70","0","550","36458",30
"14804","210","150","120","70","80","0","630","42500",40
"14805","180","130","80","50","70","0","510","39423",30
"14806","380","220","160","100","100","0","960","36364",90
"14807","470","370","220","150","150","0","1360","39189",80
"14808","120","90","30","30","0","0","270","29167",0
"14809","430","320","170","90","80","0","1090","33984",60
"14810","2210","1270","710","450","420","30","5090","31594",310
"14812","600","380","240","150","160","0","1530","35855",120
"14813","440","260","160","90","100","0","1050","33173",90
"14814","290","180","170","120","200","50","1010","55147",40
"14815","160","100","60","50","50","0","420","37500",30
"14816","130","80","60","30","40","0","340","37500",0
"14817","450","360","200","130","180","0","1320","39583",50
"14818","320","230","140","100","90","20","900","39130",40
"14819","140","70","40","30","0","0","280","25000",20
"14820","100","60","50","50","0","0","260","37500",30
"14821","570","400","250","170","140","20","1550","37812",90
"14822","190","150","80","40","30","0","490","34167",40
"14823","660","410","270","150","140","0","1630","34451",150
"14824","120","80","60","40","30","0","330","39062",0
"14825","150","110","60","40","30","0","390","35227",0
"14826","320","250","150","90","90","0","900","38000",70
"14830","3500","2150","1490","870","1170","420","9600","40116",450
"14836","140","120","90","60","50","0","460","43750",40
"14837","910","570","300","170","160","30","2140","32018",110
"14838","330","210","160","90","110","0","900","39286",70
"14839","120","90","40","30","20","0","300","33333",20
"14840","510","360","210","170","210","60","1520","42361",70
"14841","190","120","50","40","70","0","470","34375",0
"14842","130","80","70","40","50","0","370","42188",0
"14843","2460","1440","830","450","430","50","5660","31424",350
"14845","3450","2160","1560","1100","1460","420","10150","43808",420
"14846","120","90","40","60","0","0","310","34722",30
"14847","420","310","170","110","110","0","1120","36290",40
"14850","7500","5530","2930","1890","3440","1600","22890","42835",420
"14853","80","50","0","30","0","0","160","25000",0
"14855","150","100","50","30","20","0","350","31250",0
"14858","260","150","110","90","90","0","700","40000",50
"14859","170","140","70","60","40","0","480","37500",50
"14860","200","120","80","50","60","0","510","36458",30
"14861","220","170","110","60","60","0","620","38235",40
"14864","220","140","70","50","50","0","530","33036",40
"14865","470","290","190","110","110","20","1190","35776",80
"14867","1080","750","410","250","250","30","2770","35167",110
"14869","230","160","90","70","50","0","600","35938",30
"14870","1520","850","700","490","720","330","4610","48088",210
"14871","660","440","380","260","330","60","2130","48011",80
"14872","110","80","30","40","0","0","260","31250",0
"14873","400","290","150","90","90","0","1020","34483",80
"14874","50","50","0","0","20","0","120","30000",0
"14877","80","50","50","0","20","0","200","35000",0
"14878","130","80","40","30","30","0","310","32812",20
"14879","400","240","170","90","80","0","980","34375",70
"14880","260","170","110","80","50","0","670","36029",50
"14881","50","70","0","30","0","0","150","33929",0
"14882","610","470","320","210","290","90","1990","45479",60
"14883","690","510","290","190","170","20","1870","37010",90
"14884","70","40","30","30","0","0","170","34375",0
"14885","130","90","60","40","0","0","320","33333",30
"14886","1100","770","500","340","490","110","3310","43019",80
"14889","290","170","100","70","50","0","680","32353",40
"14891","820","490","310","190","190","30","2030","34949",130
"14892","1590","910","470","330","290","40","3630","31181",260
"14894","270","140","100","70","60","0","640","33929",40
"14895","1740","980","610","350","350","60","4090","32781",240
"14897","130","90","60","40","40","0","360","38889",40
"14898","260","140","90","50","50","0","590","31250",40
"14901","2870","1310","630","320","270","40","5440","23693",260
"14903","1360","890","550","330","370","170","3670","38343",160
"14904","3370","1880","980","460","320","20","7030","26928",350
"14905","1480","900","670","450","630","200","4330","44028",140
