STATE	ZIP	N1	N2	A00100	N02300
IL	61858	1450	2850	78359	70
IL	61859	580	1120	35457	30
IL	61862	240	460	12476	0
IL	61863	430	830	26401	40
IL	61864	860	1680	60487	40
IL	61865	630	1210	30137	40
IL	61866	6530	13010	257979	310
IL	61870	530	1070	23753	40
IL	61872	350	690	20703	20
IL	61873	2900	5980	198584	130
IL	61874	3640	6870	272044	70
IL	61875	370	760	29549	0
IL	61876	310	670	16846	20
IL	61877	810	1570	49334	40
IL	61878	720	1290	35047	30
IL	61880	2060	4080	123732	100
IL	61882	300	600	17524	0
IL	61883	2170	4080	92979	120
IL	61884	600	1180	53767	30
IL	61910	2090	4480	112282	60
IL	61911	2180	4570	124101	40
IL	61912	610	1140	31513	40
IL	61913	770	1480	41431	40
IL	61914	910	1760	45263	40
IL	61917	270	500	14167	0
IL	61919	380	750	24301	0
IL	61920	8450	15100	464964	370
IL	61924	990	1810	52756	60
IL	61925	450	930	30826	30
IL	61928	340	650	15701	0
IL	61929	360	720	17015	0
IL	61930	240	450	12058	0
IL	61931	540	1120	26971	40
IL	61932	210	350	10684	0
IL	61933	470	920	22537	30
IL	61937	910	1870	46987	40
IL	61938	10060	18610	529172	560
IL	61942	530	960	28103	30
IL	61943	690	1330	37542	40
IL	61944	5620	10710	281553	390
IL	61951	3750	7310	235424	110
IL	61953	3080	5800	173492	100
IL	61956	1400	2670	68260	60
IL	61957	860	1650	40630	60
IL	62001	840	1610	57465	60
IL	62002	14200	26440	686817	770
IL	62006	240	560	14096	30
IL	62009	760	1520	34804	50
IL	62010	5210	9740	309846	240
IL	62011	110	220	4738	0
IL	62012	3100	6130	186569	190
IL	62013	260	460	12633	20
IL	62014	1800	3500	91901	130
IL	62015	240	470	13876	30
IL	62016	1760	3390	86228	90
IL	62017	500	970	22362	40
IL	62018	1450	2910	49297	100
IL	62019	210	390	10520	0
IL	62021	430	870	31299	0
IL	62022	560	1070	30794	30
IL	62024	4380	8110	200748	260
IL	62025	15180	28670	1307862	470
IL	62027	210	390	9031	0
IL	62028	420	770	21406	20
IL	62031	450	870	20641	40
IL	62032	330	680	16132	30
IL	62033	2060	4130	102958	120
IL	62034	6740	13220	549626	190
IL	62035	7750	14510	519498	350
IL	62036	320	610	17718	20
IL	62037	890	1680	54130	60
IL	62040	19480	36900	855247	1150
IL	62044	880	1730	43423	40
IL	62045	200	400	9555	20
IL	62047	700	1390	37512	60
IL	62048	600	1110	23619	40
IL	62049	2920	5590	161838	180
IL	62050	180	360	7107	0
IL	62051	400	790	18607	30
IL	62052	5630	10840	292351	310
IL	62053	280	520	12640	30
IL	62054	340	670	14531	20
IL	62056	4010	7650	205113	240
IL	62060	1720	3250	50343	100
IL	62061	830	1550	54282	40
IL	62062	4010	7560	326085	140
IL	62063	520	1030	26360	40
IL	62067	1180	2290	79902	70
IL	62069	1480	2760	73554	110
IL	62074	500	1010	28430	40
IL	62075	1490	2940	74352	80
IL	62079	140	260	7381	0
IL	62080	1010	2090	42930	100
IL	62081	130	230	6184	0
IL	62082	1130	2230	47408	60
IL	62083	110	220	5471	0
IL	62084	730	1380	30829	40
IL	62086	590	1210	27806	50
IL	62087	870	1680	30118	70
IL	62088	3130	6030	170843	200
IL	62090	410	800	11145	30
IL	62091	150	310	8434	0
IL	62092	1180	2240	48344	70
IL	62094	450	880	19697	40
IL	62095	5130	9320	230840	280
IL	62097	1380	2760	91171	70
IL	62201	2320	5580	54209	110
IL	62203	2810	5220	82902	150
IL	62204	2210	4460	46165	150
IL	62205	3090	5640	82945	170
IL	62206	5710	11510	159593	340
IL	62207	2840	5720	69894	180
IL	62208	8790	15860	479903	400
IL	62214	540	1040	34513	40
IL	62215	880	1840	57312	50
IL	62216	1270	2580	95538	60
IL	62217	370	670	16305	30
IL	62218	750	1530	50585	40
IL	62220	8970	16750	493115	400
IL	62221	13380	25830	829073	540
IL	62223	8580	15550	672600	360
IL	62225	1990	5360	103124	40
IL	62226	14260	26020	870893	590
IL	62230	3360	6190	212340	190
IL	62231	3520	6540	212555	200
IL	62232	3230	6300	183243	190
IL	62233	2820	5360	152710	80
IL	62234	15940	29760	865039	840
IL	62236	6560	13050	592752	210
IL	62237	1170	2240	55721	90
IL	62238	290	540	10613	0
IL	62239	2270	4180	100423	100
IL	62240	760	1450	33974	50
IL	62241	490	960	24649	30
IL	62242	620	1230	32254	60
IL	62243	2880	5520	199355	140
IL	62244	490	980	34474	40
IL	62245	920	1690	57915	70
IL	62246	3680	7090	200508	170
IL	62249	7860	15100	540826	370
IL	62250	230	450	10943	0
IL	62253	300	580	12382	20
IL	62254	2540	4730	163084	130
IL	62255	510	950	21934	50
IL	62257	1300	2590	65197	70
IL	62258	4620	9550	295528	200
IL	62260	3700	7000	270700	190
IL	62262	740	1500	33126	50
IL	62263	2560	4830	157172	120
IL	62264	1580	3010	90169	100
IL	62265	2040	4010	121623	80
IL	62268	380	750	20598	30
IL	62269	16150	32560	1249062	540
IL	62271	1060	2050	67295	50
IL	62272	670	1330	26554	30
IL	62274	2780	5270	142184	190
IL	62275	1630	3220	90936	100
IL	62277	620	1200	29334	40
IL	62278	3270	6330	200811	150
IL	62280	160	350	9623	0
IL	62281	1250	2610	100037	70
IL	62284	260	510	12059	0
IL	62285	2200	4500	183580	110
IL	62286	2750	5240	129592	140
IL	62288	1390	2640	72473	60
IL	62293	2320	4460	151533	110
IL	62294	7000	14180	497842	290
IL	62295	690	1410	41476	30
IL	62297	160	330	8119	0
IL	62298	8460	16280	605388	380
IL	62301	15080	27280	718651	650
IL	62305	9290	18060	692907	320
IL	62311	410	780	20387	20
IL	62312	900	1750	41219	40
IL	62313	170	340	8823	0
IL	62314	270	530	11559	20
IL	62316	290	590	13617	30
IL	62320	1020	1990	51294	40
IL	62321	1890	3540	103251	90
IL	62323	110	230	5336	0
IL	62324	580	1190	26194	20
IL	62325	180	380	8389	0
IL	62326	1080	2050	47794	80
IL	62330	820	1510	39637	80
IL	62338	720	1430	42786	40
IL	62339	410	820	20531	0
IL	62340	760	1480	36911	30
IL	62341	1650	3130	87242	160
IL	62343	330	640	14997	0
IL	62345	140	290	6727	0
IL	62346	110	200	4806	0
IL	62347	1060	2210	56745	60
IL	62349	290	560	14139	0
IL	62351	850	1640	44296	30
IL	62353	1690	3120	86755	50
IL	62354	650	1270	36389	40
IL	62355	310	690	12861	0
IL	62356	220	400	9759	0
IL	62357	110	220	4330	0
IL	62358	350	660	16710	40
IL	62360	830	1590	41325	40
IL	62361	200	430	8695	0
IL	62363	2610	5060	136793	100
IL	62365	260	530	13083	0
IL	62366	600	1240	24997	30
IL	62367	510	1030	18646	50
IL	62370	180	370	7908	0
IL	62373	150	290	8272	0
IL	62374	150	300	6950	0
IL	62375	150	310	8929	0
IL	62376	600	1210	31959	30
IL	62378	420	810	20954	0
IL	62379	930	1820	45066	80
IL	62380	160	310	6748	0
IL	62401	9830	18380	620757	390
IL	62410	420	930	21732	20
IL	62411	2130	4100	105003	130
IL	62413	190	400	10465	0
IL	62414	860	1580	37069	60
IL	62417	1310	2560	58271	60
IL	62418	910	1800	42297	80
IL	62419	170	340	7167	0
IL	62420	2030	3980	104143	140
IL	62421	330	680	17975	0
IL	62422	490	1010	20957	50
IL	62423	300	650	17735	20
IL	62424	1070	2200	58867	80
IL	62425	280	550	12546	0
IL	62426	440	830	18636	60
IL	62427	750	1460	38808	50
IL	62428	1420	2660	65232	100
IL	62431	460	990	20965	70
IL	62432	250	520	11670	0
IL	62433	440	850	24880	20
IL	62434	180	310	7582	0
IL	62436	310	610	14188	40
IL	62438	150	320	7514	0
IL	62439	3420	6450	164433	140
IL	62440	560	1130	33769	40
IL	62441	3450	6620	184626	190
IL	62442	1100	2160	51803	80
IL	62443	740	1470	34303	60
IL	62444	180	330	8081	0
IL	62445	430	870	21396	30
IL	62446	180	370	8580	0
IL	62447	1480	2870	74957	90
IL	62448	2720	5330	144896	200
IL	62449	1430	2800	71479	110
IL	62450	5620	10670	267149	230
IL	62451	980	1840	47173	80
IL	62452	190	330	8064	20
IL	62454	4810	9030	276869	360
IL	62458	1020	1980	43379	60
IL	62460	480	970	24305	30
IL	62461	440	810	25878	20
IL	62462	570	1100	30811	30
IL	62463	590	1150	27571	30
IL	62465	430	830	22713	0
IL	62466	990	2040	46499	60
IL	62467	1920	3680	141436	110
IL	62468	1160	2310	58662	100
IL	62469	210	440	9945	0
IL	62471	3870	7470	190235	240
IL	62473	710	1350	33717	40
IL	62474	360	700	16434	20
IL	62475	160	320	8112	0
IL	62476	710	1420	33752	40
IL	62477	400	800	20251	30
IL	62478	160	360	9255	0
IL	62479	410	830	20076	30
IL	62480	300	560	12255	30
IL	62481	160	360	8873	0
IL	62501	1190	2310	74971	60
IL	62510	770	1470	40486	60
IL	62512	240	480	13927	0
IL	62513	800	1590	41660	60
IL	62515	430	840	24937	30
IL	62517	110	190	3138	0
IL	62518	190	400	10468	0
IL	62520	760	1430	46198	50
IL	62521	16570	30820	978211	890
IL	62522	6100	11600	289651	360
IL	62523	130	200	4395	0
IL	62526	14660	27110	661495	790
IL	62530	780	1430	42874	30
IL	62531	860	1590	48849	50
IL	62533	470	870	29204	0
IL	62534	520	950	26908	40
IL	62535	1730	3750	207339	30
IL	62536	470	910	36904	30
IL	62538	150	290	8963	0
IL	62539	630	1250	35578	40
IL	62543	250	470	13279	0
IL	62544	840	1670	50242	50
IL	62545	630	1210	37935	60
IL	62546	750	1460	42100	40
IL	62547	340	670	20513	0
IL	62548	1060	2100	66345	30
IL	62549	2960	6120	213035	110
IL	62550	1300	2620	76384	70
IL	62551	390	690	17976	30
IL	62553	200	400	9283	0
IL	62554	780	1560	50924	40
IL	62555	250	480	13594	0
IL	62556	170	360	8926	0
IL	62557	3180	6100	149579	240
IL	62558	1720	3350	109629	70
IL	62560	680	1320	38551	40
IL	62561	2570	4880	140859	160
IL	62563	2880	6000	246814	80
IL	62565	3520	6570	182773	180
IL	62567	560	1060	27883	30
IL	62568	7090	13070	377334	360
IL	62571	560	1200	26574	60
IL	62572	250	520	13764	20
IL	62573	700	1370	38674	30
IL	62601	210	400	15485	20
IL	62611	480	890	28249	0
IL	62612	930	1790	50532	40
IL	62613	1890	3850	117287	90
IL	62615	2710	5290	150977	160
IL	62617	300	550	13517	30
IL	62618	3580	7640	147744	140
IL	62621	540	1030	29083	40
IL	62624	230	450	10904	30
IL	62625	490	940	38048	30
IL	62626	3630	6890	200273	160
IL	62627	460	890	24022	0
IL	62628	420	770	19803	0
IL	62629	6830	13960	541117	230
IL	62630	230	480	11604	0
IL	62631	140	300	8900	0
IL	62633	280	590	17501	0
IL	62634	410	790	27992	20
IL	62635	360	720	21018	0
IL	62638	630	1230	38254	30
IL	62639	130	260	6956	0
IL	62640	1630	3150	84900	90
IL	62642	680	1300	36647	40
IL	62643	250	470	11178	0
IL	62644	2240	4150	112259	160
IL	62649	220	430	11305	0
IL	62650	11360	20710	607439	410
IL	62655	240	440	10189	30
IL	62656	7770	14360	390468	260
IL	62661	600	1200	36015	40
IL	62664	1370	2550	69208	60
IL	62665	640	1190	26149	50
IL	62666	290	550	15986	20
IL	62667	230	480	14368	0
IL	62668	670	1300	35827	30
IL	62670	1550	3020	104052	60
IL	62671	290	520	16018	0
IL	62673	240	480	12051	0
IL	62674	630	1210	29081	30
IL	62675	2940	5510	198981	100
IL	62677	1350	2560	99805	40
IL	62681	2400	4540	124333	130
IL	62682	390	760	19800	20
IL	62684	2520	5150	206258	60
IL	62685	860	1680	45048	60
IL	62688	360	670	19465	20
IL	62690	1850	3520	87739	100
IL	62691	1110	2080	60374	50
IL	62692	990	1890	54195	40
IL	62693	880	1730	60251	0
IL	62694	1490	2810	80798	70
IL	62701	390	450	21726	0
IL	62702	17210	29820	714885	910
IL	62703	13900	25070	511414	700
IL	62704	20860	35330	1445934	650
IL	62707	3830	6970	242790	180
IL	62711	8910	16740	996884	170
IL	62712	5240	10090	500827	140
IL	62801	9070	17070	405824	500
IL	62803	470	920	30956	0
IL	62806	1530	3030	77826	60
IL	62807	390	750	16945	30
IL	62808	680	1300	31239	40
IL	62809	140	260	7105	0
IL	62810	460	1020	20338	20
IL	62812	4680	9330	227738	300
IL	62814	890	1860	40622	70
IL	62815	140	350	7100	0
IL	62816	560	1090	24434	40
IL	62817	220	460	9741	0
IL	62818	160	310	7839	0
IL	62819	190	360	6856	0
IL	62821	3240	6350	175395	150
IL	62822	1220	2310	47646	70
IL	62823	760	1570	34096	50
IL	62824	750	1480	31721	90
IL	62827	530	1030	28462	40
IL	62828	650	1290	36772	20
IL	62830	620	1200	28368	40
IL	62831	260	480	12613	0
IL	62832	4070	7830	186536	260
IL	62833	160	330	8314	0
IL	62835	480	990	26226	30
IL	62836	350	750	16661	0
IL	62837	3960	7660	194695	260
IL	62838	700	1440	32452	70
IL	62839	2980	5780	133001	230
IL	62842	360	720	16478	30
IL	62844	900	1760	42659	40
IL	62846	310	630	12774	20
IL	62849	960	1940	43719	60
IL	62850	140	360	5816	0
IL	62851	170	340	7699	0
IL	62853	480	920	22338	30
IL	62854	760	1470	31632	50
IL	62858	1300	2560	60856	80
IL	62859	2390	4670	115856	160
IL	62860	260	540	14454	0
IL	62862	170	300	8555	0
IL	62863	4410	8590	258091	160
IL	62864	10870	20750	548472	510
IL	62865	900	1750	45885	50
IL	62867	200	400	7948	0
IL	62868	890	1800	41969	50
IL	62869	1160	2400	62903	50
IL	62870	950	1860	42483	70
IL	62871	280	630	16885	0
IL	62872	490	1050	21987	30
IL	62875	550	1050	29124	60
IL	62877	260	500	13842	0
IL	62878	160	330	6528	0
IL	62880	330	620	16234	0
IL	62881	5220	10030	257860	260
IL	62882	960	1920	37056	60
IL	62883	280	590	15839	0
IL	62884	1260	2500	56740	100
IL	62885	380	770	16087	20
IL	62886	160	300	6166	0
IL	62887	140	280	7145	0
IL	62888	900	1720	41345	60
IL	62889	380	760	18829	30
IL	62890	1130	2360	55679	90
IL	62892	130	270	6881	0
IL	62893	480	890	24885	40
IL	62894	440	890	22091	30
IL	62895	840	1750	41241	70
IL	62896	4940	9710	223726	340
IL	62897	180	390	9835	0
IL	62898	1000	1990	52294	70
IL	62899	710	1520	34934	50
IL	62901	8490	13860	358792	220
IL	62902	2250	4160	143327	80
IL	62903	1210	2280	77681	40
IL	62905	330	620	14064	30
IL	62906	3150	5970	156217	190
IL	62907	970	1980	50287	50
IL	62908	210	440	10959	0
IL	62910	1060	2160	43262	80
IL	62912	510	1050	24314	40
IL	62914	900	1830	27221	80
IL	62916	450	900	24913	20
IL	62917	980	2000	44886	80
IL	62918	4650	9230	277144	180
IL	62919	350	710	20269	20
IL	62920	1440	2900	78947	110
IL	62922	1230	2430	63480	90
IL	62923	220	440	10172	0
IL	62924	1280	2440	57339	60
IL	62926	880	1840	39088	60
IL	62928	120	220	5030	0
IL	62930	2450	4960	115632	140
IL	62931	610	1210	27741	40
IL	62932	660	1330	28746	40
IL	62933	560	1060	27089	30
IL	62934	390	780	18115	30
IL	62935	830	1700	41460	60
IL	62938	1040	1970	48626	70
IL	62939	1440	2810	74826	80
IL	62940	170	390	8517	0
IL	62941	330	680	15627	20
IL	62942	240	520	9644	0
IL	62943	280	560	13200	0
IL	62946	5380	10610	278498	310
IL	62947	200	390	9194	0
IL	62948	5720	11050	264375	310
IL	62951	2360	4540	100432	180
IL	62952	1390	2840	68480	100
IL	62954	210	420	10632	20
IL	62956	380	750	16209	20
IL	62957	350	680	11838	20
IL	62958	1050	2030	73387	30
IL	62959	11970	22910	683768	620
IL	62960	4820	9600	228476	300
IL	62963	200	420	6344	0
IL	62964	540	1040	19957	30
IL	62966	6650	12730	343427	340
IL	62967	120	260	5361	0
IL	62969	240	480	9856	0
IL	62970	230	450	10567	0
IL	62972	550	1080	28142	40
IL	62974	640	1340	31927	40
IL	62975	130	250	6065	0
IL	62976	170	350	6833	0
IL	62977	270	550	14929	0
IL	62979	540	990	29634	0
IL	62982	400	810	15765	30
IL	62983	610	1190	28076	30
IL	62984	660	1360	32935	30
IL	62985	360	740	17566	30
IL	62987	480	1040	24060	40
IL	62988	590	1170	24076	40
IL	62990	420	850	17635	30
IL	62992	340	690	13995	20
IL	62994	320	620	14749	0
IL	62995	1680	3360	83621	100
IL	62996	250	510	11914	0
IL	62998	180	330	7344	0
IL	62999	680	1340	24845	40
IL	99999	32700	60410	2571778	2280
IN	0	3068510	5997290	174603830	74040
IN	46001	4880	9540	222495	170
IN	46011	8120	15680	428073	220
IN	46012	8920	16170	389276	250
IN	46013	8980	16380	345190	240
IN	46016	7190	14490	178518	200
IN	46017	2980	5470	133174	100
IN	46030	1450	2880	86553	40
IN	46031	1070	2070	60323	20
IN	46032	21960	43780	3392527	280
IN	46033	17490	37970	2535042	190
IN	46034	3480	6880	260988	70
IN	46035	540	1100	25573	0
IN	46036	5240	10090	211251	170
IN	46037	18800	42600	2196892	280
IN	46038	19990	40580	1537338	340
IN	46039	330	630	17005	0
IN	46040	5330	11830	554058	110
IN	46041	10840	23090	485838	240
IN	46044	1390	2730	65370	30
IN	46048	890	1900	37253	30
IN	46049	360	750	18229	0
IN	46050	800	1580	41670	0
IN	46051	1350	2640	69696	40
IN	46052	10830	20710	585466	230
IN	46055	5790	12700	565922	130
IN	46056	1110	2230	57577	40
IN	46057	530	990	26411	0
IN	46058	990	2010	53120	20
IN	46060	18850	38880	1247403	350
IN	46062	15610	33060	1419352	250
IN	46064	6620	13290	436746	170
IN	46065	1600	3270	87028	20
IN	46068	1320	2690	78966	30
IN	46069	3280	6590	190278	60
IN	46070	980	2000	46150	30
IN	46071	1590	3160	89379	40
IN	46072	4410	8330	244864	110
IN	46074	14630	33950	1468510	200
IN	46075	2450	4860	191093	50
IN	46076	740	1440	39823	0
IN	46077	13940	31520	2317662	180
IN	46104	430	890	20351	0
IN	46105	890	1790	43270	20
IN	46106	3320	7150	305055	60
IN	46107	6440	11680	256342	180
IN	46110	250	490	14101	0
IN	46112	17810	36770	1330293	290
IN	46113	6980	14260	356523	190
IN	46115	900	1830	45049	30
IN	46117	300	600	16033	0
IN	46118	2350	4610	137571	40
IN	46120	2760	5410	135971	70
IN	46121	2320	4690	144881	70
IN	46122	7490	14950	474877	160
IN	46123	17110	35480	1269424	310
IN	46124	3690	7790	162259	90
IN	46126	2260	4440	132463	50
IN	46127	160	300	6743	0
IN	46128	970	1920	49059	20
IN	46130	1230	2430	75020	20
IN	46131	14410	28230	777035	300
IN	46133	400	740	16605	0
IN	46135	7710	14630	372386	170
IN	46140	19640	37370	1139535	410
IN	46142	15710	30390	986912	260
IN	46143	26370	53810	1890800	520
IN	46147	1340	2700	73597	30
IN	46148	2280	4450	116335	60
IN	46149	930	1840	57641	0
IN	46150	370	690	19289	0
IN	46151	14680	29080	799346	440
IN	46156	640	1370	31695	0
IN	46157	1780	3730	108705	40
IN	46158	11700	22610	663012	270
IN	46160	2870	5690	149228	70
IN	46161	1250	2380	65650	30
IN	46162	260	510	18145	0
IN	46163	6120	12520	477056	110
IN	46164	2060	4020	112735	50
IN	46165	700	1370	43686	20
IN	46166	1030	2150	43020	40
IN	46167	3240	6590	234759	50
IN	46168	15180	29900	926429	310
IN	46171	820	1630	38071	20
IN	46172	1070	2130	49998	0
IN	46173	5060	9640	235191	100
IN	46175	260	500	10777	0
IN	46176	13320	26170	634635	280
IN	46180	460	920	25147	0
IN	46181	2340	4700	153312	60
IN	46182	900	1710	42565	0
IN	46184	5880	11880	298803	140
IN	46186	810	1610	47755	20
IN	46201	13320	26410	376106	290
IN	46202	8570	11880	560462	130
IN	46203	16820	33150	570435	420
IN	46204	3910	4720	452910	40
IN	46205	13830	23730	747593	300
IN	46208	9380	16610	523837	180
IN	46214	12360	22310	500267	250
IN	46216	1190	1780	68583	0
IN	46217	15870	30810	898518	280
IN	46218	12810	24630	306746	330
IN	46219	17070	31680	680018	380
IN	46220	19890	32430	1720659	310
IN	46221	12340	24830	481824	330
IN	46222	15100	32930	405615	310
IN	46224	17430	35990	577037	320
IN	46225	2930	5530	87811	80
IN	46226	20830	40930	766228	540
IN	46227	27350	53680	1098864	490
IN	46228	7780	14450	506139	150
IN	46229	13480	26220	533989	340
IN	46231	5110	10450	240561	110
IN	46234	13000	25700	791430	260
IN	46235	14590	31100	487270	370
IN	46236	13460	27040	1252843	270
IN	46237	20480	38960	1145992	430
IN	46239	13450	28140	783304	310
IN	46240	11430	19140	1087061	140
IN	46241	13930	28890	438140	350
IN	46250	11280	18610	814833	160
IN	46254	20060	39200	778970	450
IN	46256	11990	21870	1093055	200
IN	46259	5780	12920	498986	110
IN	46260	17140	32410	1294896	270
IN	46268	13690	25170	650134	260
IN	46278	4410	8610	528681	60
IN	46280	3940	6740	269577	60
IN	46290	130	220	29529	0
IN	46303	7100	14010	405796	340
IN	46304	12590	24250	912721	420
IN	46307	31340	61360	2221089	1070
IN	46310	6410	13200	344792	310
IN	46311	10820	20690	850261	390
IN	46312	10630	22310	312887	400
IN	46319	9060	16480	446960	400
IN	46320	5190	10910	146184	200
IN	46321	11890	22790	1066533	330
IN	46322	12630	22510	718533	410
IN	46323	10250	19660	398881	410
IN	46324	9930	19540	390110	450
IN	46327	4670	10070	150092	230
IN	46340	580	1140	35456	40
IN	46341	5050	9960	302613	230
IN	46342	15400	29300	784473	690
IN	46347	2190	4530	130890	90
IN	46348	530	1000	29771	0
IN	46349	1490	3000	80961	100
IN	46350	20630	40280	1107279	660
IN	46356	8650	16930	509662	440
IN	46360	20120	36940	913008	670
IN	46365	520	1030	28215	30
IN	46366	2580	5240	115650	100
IN	46368	18800	35920	966123	810
IN	46371	1730	3430	96993	70
IN	46373	7570	15320	682057	250
IN	46374	470	940	25373	30
IN	46375	12450	22710	944923	410
IN	46381	130	240	4994	0
IN	46382	1010	2080	66064	60
IN	46383	18390	34680	1247897	520
IN	46385	19450	39040	1589783	680
IN	46390	1360	2670	77436	60
IN	46391	3010	5750	176255	120
IN	46392	3540	7360	200535	260
IN	46394	5650	10410	252695	210
IN	46402	1960	3940	46395	50
IN	46403	5070	9370	213977	170
IN	46404	6660	12380	200028	200
IN	46405	5200	10450	183732	300
IN	46406	3590	6990	99334	130
IN	46407	4170	7990	103400	120
IN	46408	6440	12360	211525	260
IN	46409	2980	5960	84289	70
IN	46410	18390	34340	844485	620
IN	46501	1680	3510	72883	50
IN	46504	1610	3240	84252	40
IN	46506	4800	9900	261152	90
IN	46507	4470	8990	482025	110
IN	46510	1580	3170	77816	40
IN	46511	1980	3770	119171	60
IN	46514	19980	38140	1117290	480
IN	46516	15070	31950	637334	330
IN	46517	10660	23570	491072	210
IN	46524	990	2080	43637	0
IN	46526	14820	32760	772297	210
IN	46528	11860	27150	686657	200
IN	46530	14290	30450	1644445	250
IN	46531	650	1340	28830	20
IN	46532	780	1550	34409	30
IN	46534	4900	9680	207586	190
IN	46536	1510	2900	80319	50
IN	46538	1980	3820	150622	40
IN	46539	1080	2210	52100	20
IN	46540	5510	12030	450260	80
IN	46542	2120	4320	107191	50
IN	46543	1600	3880	85026	0
IN	46544	15220	27900	704879	380
IN	46545	12710	21930	614162	290
IN	46550	5730	12190	346024	100
IN	46552	3130	6140	172225	90
IN	46553	1730	3720	99929	0
IN	46554	2040	4090	105020	90
IN	46555	1490	2720	68598	40
IN	46561	6470	13180	342079	180
IN	46562	2310	4530	112737	60
IN	46563	10740	21820	529514	220
IN	46565	3610	8350	193196	40
IN	46567	4700	8960	400537	130
IN	46570	470	1010	21844	0
IN	46571	2310	5800	111948	20
IN	46573	1650	3510	102788	30
IN	46574	3730	7350	177853	140
IN	46580	10490	21070	604813	240
